Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
691,"Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher
Under Deposit Scheme.
(East Coast Railway [ECoR] - II)
(400045)",Odisha,"08/2022
(07/2022)","03/2025
(01/2025)","168.32
(168.32)",69.85,82
692,"Brundamal-Jharsuguda- flyover connection for joining downline
(East Coast Railway [ECoR] - II)
(400232)",Odisha,"01/2014
(01/2014)","12/2026
(12/2026)","297
(297)",193.22,30
693,"3rd & 4th line between Sarla - Sason [8 km] [PB 73/2023-24/NR]
(East Coast Railway [ECoR] - II)
(612834)",Odisha,"04/2023
(04/2023)","12/2025
(-)","252
(252)",88.95,48
694,"Bangriposi-Gorumahisani new line [ 85.60 km ]
(CAO/C/SER)
(616586)",Odisha,"08/2024
(09/2025)","12/2029
(-)","2269.49
(2269.49)",3.06,0
695,"Badampahar-Kendujhargarh new line [82.06 km]
(CAO/C/SER)
(616587)",Odisha,"08/2024
(09/2025)","12/2029
(-)","1875.72
(1875.72)",0.91,0
696,"Paradeep - Badabandha 3rd & 4th Line / 18.51kms
(East Coast Railway [ECoR] - II)
(616695)",Odisha,"08/2023
(04/2025)","11/2028
(-)","300.15
(300.15)",0,0
697,"Jeypore - Malkangiri New BG Line Project
(Indian Railways)
(617290)",Odisha,"NA
(02/2018)","12/2030
(-)","2343.64
(2343.64)",630.83,13
698,"New B.G Railway Line between Jeypore & Navarangpur [38 Km] with Electrification
(Indian Railway and Govt of Odisha)
(617320)",Odisha,"07/2017
(09/2022)","09/2025
(-)","747.91
(747.91)",7.21,0
699,"Khurda-Bolangir New Broad Gauge Rail Link [301km]
(East Coast Railway [ECoR] - II)
(705358)",Odisha,"03/1994
(03/2001)","12/2026
(12/2026)","3792
(5089)",5147.89,89
700,"Talcher-Bimlagarh New Railway Line
(East Coast Railway [ECoR] - II)
(705359)",Odisha,"03/2004
(12/2004)","03/2025
(03/2027)","1928
(1928)",1955.9,48
701,"Bhadrak-Nergundi Third Line
(East Coast Railway [ECoR] - II)
(705510)",Odisha,"10/2015
(04/2015)","11/2024
(01/2026)","1284
(1284)",1298,80
702,"Koraput - Singapur Railway Doubling
(East Coast Railway [ECoR] - II)
(705513)",Odisha,"12/2015
(12/2015)","12/2027
(03/2028)","2362
(2362)",1825.42,70
703,"Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line
(East Coast Railway [ECoR] - II)
(705514)",Odisha,"11/2015
(12/2015)","11/2018
(03/2026)","1000
(810.02)",415.46,58
704,"3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.
(East Coast Railway [ECoR] - II)
(705515)",Odisha,"07/2013
(12/2015)","03/2026
(03/2026)","1173
(2092)",1971,80
705,"Jeypore-Navarangpur New Rail Line Project
(East Coast Railway [ECoR] - II)
(705741)",Odisha,"07/2017
(04/2023)","07/2028
(12/2029)","748
(748)",12.06,1
706,"Jeypore-Malkanagiri New Railway Line Project
(East Coast Railway [ECoR] - II)
(705742)",Odisha,"02/2018
(12/2023)","07/2033
(07/2033)","2344
(2344)",489.57,20
707,"Khurda Road - Balangir Electrification of Railway Track Project
(Ministry of Railways)
(706898)",Odisha,"09/2018
(09/2019)","03/2021
(-)","267.61
(267.61)",0,0
