Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1140,"Aroor-Thuravoor Thekku
(National Highways Authority of India [NHAI])
(618604)",Kerala,"08/2022
(02/2023)","01/2026
(-)","2429.52
(2382.83)",1630.68,83
1141,"Thuravoor Thekku-Paravoor
(National Highways Authority of India [NHAI])
(618605)",Kerala,"09/2021
(03/2022)","09/2024
(03/2026)","2878.97
(2638.67)",1953.89,68
1142,"Paravoor-Kottankulangara
(National Highways Authority of India [NHAI])
(618606)",Kerala,"12/2021
(08/2022)","02/2025
(-)","3273.61
(3200.24)",1157.14,71
1143,"Kottankulangara- Start of Kollam Bypass
(National Highways Authority of India [NHAI])
(618607)",Kerala,"06/2021
(04/2022)","10/2024
(-)","2842.14
(3680.49)",773.77,73
1144,"Widening/Development of Existing NH-85 from Km 0.000 to Km 124.636 section to
2L/LPS section in the state of Kerala on EPC Mode under Bharatmala Pariyojana
(National Highways Authority of India [NHAI])
(618708)",Kerala,"09/2022
(06/2023)","06/2025
(-)","1187.47
(1265.47)",576.14,52
1145,"Kozhikode Bypass Calicut Bypass Vengalam Jn. to Ramanattukara Jn.
(National Highways Authority of India [NHAI])
(619098)",Kerala,"02/2018
(02/2021)","02/2023
(12/2024)","1424.77
(2139.18)",466.32,98
1146,"Kargil Zanskar Road
(NHIDCL)
(618408)",Ladakh,"03/2021
(07/2021)","01/2023
(03/2025)","398.37
(398.37)",266,90
1147,"Widening & Up-gradation to 2 lane with Paved shoulder of NH-301 Kargil- Zanskar
Road from Design km 57.000 Ex. Km. 57.905 to Km 87.000 Ex. Km. 88.2491 of
30.000 Km length Pkg-lll
(NHIDCL)
(618409)",Ladakh,"03/2021
(07/2021)","01/2023
(02/2025)","381.01
(381.01)",208.95,82
1148,"Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar
Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905
of 26.960 Km length Pkg-II
(NHIDCL)
(618410)",Ladakh,"03/2021
(07/2021)","01/2023
(12/2026)","404.89
(404.89)",287.3,75
1149,"Rehabilitation and upgradation Umaria to Shahdol section of NH-78 from Existing Km.
68/4 to Km. 142/2 to 2LPS including construction of Birshinghpur and Shahdol Bypass
on EPC mode under NHDP-IVA
(MoRTH)
(617911)",Madhya Pradesh,"03/2015
(08/2015)","07/2017
(07/2023)","511.83
(613.16)",0,94
1150,"Upgradation and reconstruction of Shahpura-Dindori Section of NH 45 from Km
103.700 Design to Km 164.580 Design including 3 bypasses Total length 60.88km to
Two lane with paved shoulder configuration along with One time improvement in 03
nos of bypassed built-up areas in a total length of 12.341 km in the State of Madhya
Pradesh on EPC mode
(MoRTH)
(617914)",Madhya Pradesh,"03/2022
(01/2024)","12/2025
(-)","241.23
(250.09)",0,0
1151,"Upgradation of Dindori-Sagartola-kabichabutra MP-CG border section of NH -45 from
km 000Design to km 77.00 Design to Two lane with paved shoulder configration along
with one time improvement in 04 nos. of bypaased built-up areas in a total length of
9.1 km in the state of Madhya Pradesh on EPC mode.
(MoRTH)
(617915)",Madhya Pradesh,"01/2022
(09/2023)","09/2025
(-)","329.14
(319.09)",0,93
1152,"Upgradation & widening of Jharkheda- Berasia - Dholkhedi from design km 0000 to
km 87900 Design length 87.90km of NH-346 including 3 nos. bypasses of 13.10 Km in
the State of Madhya Pradesh under EPC mode.
(MoRTH)
(618019)",Madhya Pradesh,"03/2022
(05/2023)","05/2025
(-)","365.21
(365.21)",0,88
