Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
901,"4L Kodinar - Veraval Package VI from km. 222.400 to km. 230.00 Kodinar Bypass of
NH-8E NH 51 new
(National Highways Authority of India [NHAI])
(618834)",Gujarat,"03/2022
(04/2022)","09/2023
(-)","162.73
(192.01)",162,100
902,"4L of Bal Works of Talaja - Mahuva from 54.990 km. to 100.450 km. of Old NH-8E
Package-II
(National Highways Authority of India [NHAI])
(618835)",Gujarat,"08/2020
(03/2021)","09/2022
(-)","698.4
(735.51)",418.26,100
903,"Delhi-Amritsar-Katra Expressway Phase-I Pkg-III from Junction with Jind-Panipat road
NH-352A near Gangana village to Junction with Jind-Karnal road NH-709A near
Alewa village Km 60800 to Km 91400
(National Highways Authority of India [NHAI])
(618484)",Haryana,"12/2020
(12/2021)","12/2023
(05/2024)","1606.27
(1813.91)",631.62,79
904,"Delhi-Amritsar-Katra Expressway Phase-I Pkg-IV from Junction with Jind-Karnal road
NH-709A near Alewa village to Junction with Ambala-Kaithal-Hissar road NH-152 near
Kharak Pandwa village Km 91400 to Km 120250
(National Highways Authority of India [NHAI])
(618485)",Haryana,"01/2021
(12/2021)","12/2023
(03/2024)","1306.95
(1578.66)",563.2,76
905,"Gohana - Sonipat PKG-2
(National Highways Authority of India [NHAI])
(618580)",Haryana,"01/2019
(07/2020)","07/2022
(-)","1275.31
(1957.44)",457.89,80
906,"Jagadhari - Tajewala from Km -0.175 to 32.337 km of NH-344
(National Highways Authority of India [NHAI])
(618936)",Haryana,"03/2022
(02/2023)","02/2025
(03/2026)","1269.5
(919.43)",610.57,53
907,"Rehabilitation and Upgradation to 2-lane/Intermediate lane configuration of Ashyari-
Shri Kyari Section km 50.000 to km 75.000 of NH-707 in the state of Himachal
Pradesh under Green National Highways Corridor Project GNHCP with the loan
assistance of World Bank on EPC mode.
(MoRTH)
(618050)",Himachal Pradesh,"08/2020
(09/2021)","09/2023
(11/2024)","345.89
(359.56)",146.64,0
908,"Rehabilitation and Upgrading of NH-707 OLD 72-B Package - 2 Hewna to Ashyari
(MoRTH)
(618051)",Himachal Pradesh,"04/2020
(03/2021)","03/2023
(03/2023)","242.8
(220.95)",74.87,98
909,"Improvement/construction of existing CL-5 Road to NH Intermediate lane specification
with hard shoulder from Km 133.000 to 166.000 net Length 33.000 kms of NH-505
Sumdo-Kaza-Gramphoo road in the state of Himachal Pradesh on EPC mode under
project Deepak, BRO
(MoRTH)
(618216)",Himachal Pradesh,"03/2021
(07/2023)","06/2026
(-)","230.55
(203.15)",42.4,0
910,"Improvement/construction of existing Class-5 Road to NH Intermediate lane
specification with hard shoulder from existing Km 76/340 to 134/940 Design chainage
from Km 76/300 to 133/000 net Length 56.700 kms of NH-505 Sumdo-Kaza-
Gramphoo road in the state of Himachal Pradesh Package I
(MoRTH)
(618217)",Himachal Pradesh,"03/2021
(05/2023)","05/2026
(-)","314.67
(244.15)",76.97,0
911,"Rehabilitation and Upgradation to 2-lane configuration of Kalwahn-Mandi Section km
208.950 to 250.592 of NH-70 in the State of Himachal Pradesh under Green National
Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC
mode.Package-3
(MoRTH)
(618230)",Himachal Pradesh,"08/2020
(10/2022)","04/2025
(-)","314.32
(314.32)",0,0
912,"Rehabilitation and Upgradation to 2-lane configuration of Hamirpur-Karnohal Section
km 141.00 to 181.00 of NH-70 in the State of Himachal Pradesh under Green National
Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC
mode.Package-1
(MoRTH)
(618231)",Himachal Pradesh,"08/2020
(06/2022)","12/2024
(-)","371.93
(371.93)",185.24,0
913,"Nerchowk km 190.000 to Pandoh including Pandoh bypass km221.305
(National Highways Authority of India [NHAI])
(618850)",Himachal Pradesh,"03/2016
(01/2018)","07/2020
(07/2025)","1464.12
(1651.67)",837.27,99
