Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1284,"Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar-
naer Karri village section Km0.00 to Km30.00 Pakage-I of NH-92 in state of Uttar
Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan
assistance of world Bank on EPC mode.
(MoRTH)
(618240)",Uttar Pradesh,"04/2020
(09/2022)","03/2024
(05/2024)","236.47
(236.47)",0,90
1285,"Rehabilitation and upgradation to 2-lane with paved sholuders configuration of
Miranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-III
in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with
the loan assistance of world Bank on EPC mode.
(MoRTH)
(618265)",Uttar Pradesh,"04/2020
(07/2022)","07/2024
(12/2025)","172.5
(169.56)",0,71
1286,"Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar-
Allahaganj- section of NH-730CKm.0.000 to Km 52.770pakage-I in state of Uttar
Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan
assistance of world Bank on EPC mode.
(MoRTH)
(618266)",Uttar Pradesh,"04/2020
(11/2022)","11/2024
(-)","325.24
(340.16)",0,98
1287,"6L Greenfield Kanpur - Lucknow Expressway Pkg II from km. 28.500 to km. 73.744
(National Highways Authority of India [NHAI])
(618498)",Uttar Pradesh,"12/2021
(11/2022)","05/2025
(-)","2471.56
(2489)",1162.84,87
1288,"6L Elevated Kanpur - Lucknow Exeressway Pkg-1 from Km. 10980 to Km. 28500
(National Highways Authority of India [NHAI])
(618499)",Uttar Pradesh,"12/2021
(02/2023)","07/2025
(-)","1972.94
(1943.27)",765.57,75
1289,"Construction of 4L Connector from Delhi Meerut Expressway Km 50.000 of Pkg IV to
Km 8.520 of NH-235 Pkg-5
(National Highways Authority of India [NHAI])
(618500)",Uttar Pradesh,"09/2021
(03/2022)","03/2024
(12/2025)","1081.39
(1116.19)",401.34,76
1290,"Varanasi Ring Road Pkg-II connecting Sandaha Village km 11.70 / NH-29 with
Revasa Village km 818.80 / NH-2
(National Highways Authority of India [NHAI])
(618529)",Uttar Pradesh,"12/2017
(02/2019)","02/2022
(06/2025)","1991.71
(1832.66)",985.18,92
1291,"Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi
Sachendi I to Maharajpur Package-I
(National Highways Authority of India [NHAI])
(618537)",Uttar Pradesh,"01/2023
(12/2023)","06/2026
(-)","1753.75
(1311.7)",318.17,47
1292,"6L of Agra Bypass Northern connecting Km. 174.500 of NH-2 new NH-19 to Km.
141.000 of Yamuna Expressways
(National Highways Authority of India [NHAI])
(618553)",Uttar Pradesh,"01/2022
(02/2023)","02/2025
(-)","957.62
(1034.42)",757.89,99
1293,"Construction of left out portion of Agra Inner Ring Road connecting village Deori to
NH-44 village Bad from Km. 0.000 to Km. 7.772
(National Highways Authority of India [NHAI])
(618554)",Uttar Pradesh,"07/2022
(03/2023)","09/2024
(-)","879.26
(787.58)",606.99,87
1294,"Strengthening of existing 4L Ayodhya Bypass Section from design Km. 121 600 to
Km. 144020 of NH 28 New NH 27Pkg-3
(NHAI)
(618565)",Uttar Pradesh,"03/2023
(09/2023)","03/2025
(08/2025)","526.45
(281.13)",259.66,81
1295,"4L Green Field Northern East side Gorakhpur Bypass 26.616 Kms starting from NH-
29E Chainage 83.308 and end at NH-28 Chainage 285.100
(National Highways Authority of India [NHAI])
(618566)",Uttar Pradesh,"02/2023
(01/2024)","01/2026
(-)","1973.98
(1244.44)",835.5,52
