Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
381,"Installation of new Biturox Unit along with allied facilities at Gujarat Refinery
(MinistryofPetroleumNaturalGas)
(709778)",Gujarat,"NA
(01/2022)","08/2025
(09/2026)","328.29
(287)",160.45,62
382,"Commercial Polymer Flooding Project in Bechraji field
(Oil and Natural Gas Corporation Limited [ONGC])
(709838)",Gujarat,"01/2022
(01/2022)","11/2024
(11/2025)","621.4
(621.4)",137.72,21
383,"Restoration of Gas Terminal, Phase-I [Part-A], Hazira
(Oil and Natural Gas Corporation Limited [ONGC])
(709840)",Gujarat,"05/2022
(05/2022)","02/2025
(12/2025)","249.43
(249.43)",209.89,94
384,"Old Pipe Line Replacement [OPRP] Group-A
(Oil and Natural Gas Corporation Limited [ONGC])
(709841)",Gujarat,"07/2021
(07/2021)","07/2025
(03/2026)","173.03
(169.84)",147.77,88
385,"Kalol Redevelopment Project, Ahmedabad Asset
(Oil and Natural Gas Corporation Limited [ONGC])
(709842)",Gujarat,"08/2022
(08/2022)","03/2027
(03/2027)","1487.41
(1487.41)",927.55,62
386,"Revamping of SV Stations, Gas Terminal & Kribhco Terminal
(Oil and Natural Gas Corporation Limited [ONGC])
(709845)",Gujarat,"11/2022
(11/2022)","08/2026
(08/2026)","837.34
(837.34)",257.06,54
387,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,
Faridabad
(Ministry of Petroleum & Natural Gas)
(604853)",Haryana,"NA
(06/2019)","12/2022
(10/2026)","2281.94
(3200)",1810.8,64
388,"Poly Butadiene Rubber plant at Panipat
(Indian Oil Corporation Limited [IOCL])
(611917)",Haryana,"NA
(03/2022)","03/2025
(06/2026)","1459
(2531.44)",1119.16,72
389,"Capacity Expansion of Panipat Refinery from 15 to 25 MMTPA
(Ministry of Petroleum & Natural Gas)
(701289)",Haryana,"NA
(02/2021)","09/2024
(06/2026)","34627
(36225)",25028.79,89
390,"Installation of Multiple Effect Evaporator [MEE] for ETP-1, 2 & 4 of Panipat Refinery
and Petrochemical Complex.
(MinistryofPetroleumNaturalGas)
(709783)",Haryana,"NA
(12/2020)","06/2023
(06/2026)","165.13
(247.69)",138.35,74
391,"City Gas Distribution Project at Jammu, Udhampur, Reasi, Samba and Kathua
Districts
(MinistryofPetroleumNaturalGas)
(709773)","Jammu and
Kashmir","03/2022
(03/2022)","03/2032
(03/2032)","538
(538)",3.72,0
392,"Development of Jharia CBM Block [Phase-1]
(Oil and Natural Gas Corporation Limited [ONGC])
(610984)",Jharkhand,"11/2019
(11/2019)","01/2024
(11/2025)","431
(431)",217.93,59
393,"Laying of Natural Gas Pipeline from Hazaribagh to Ranchi [HRPL]
(MinistryofPetroleumNaturalGas)
(709785)",Jharkhand,"NA
(02/2023)","02/2026
(02/2026)","202.07
(202.07)",60.23,47
394,"Power System Upgradation Project
(Mangalore Refinary and Petrochemicals Limited)
(612790)",Karnataka,"NA
(10/2023)","11/2025
(05/2026)","385
(385)",151.3,67
395,"Demo Bio-ATF Project
(Ministry of Petroleum & Natural Gas)
(616879)",Karnataka,"NA
(03/2024)","01/2027
(01/2027)","364
(364)",29.47,15
396,"Revamping/ Augmentation of facilities at existing port terminal at Mangalore
(Ministry of Petroleum & Natural Gas)
(709774)",Karnataka,"NA
(01/2022)","12/2025
(12/2025)","463
(500.62)",277.72,82
397,"Replacement and Extension of Jetty Pipelines [REJP] at KR
(Bharat Petroleum Corporation Limited [BPCL])
(709790)",Kerala,"NA
(03/2023)","03/2026
(03/2026)","621.87
(621.87)",198.6,87
398,"Setting up Polypropylene Unit at Kochi Refinery
(MinistryofPetroleumNaturalGas)
(709799)",Kerala,"NA
(12/2023)","10/2027
(10/2027)","4460
(4460)",287.8,15
399,"Ethylene Cracker Project at Bina Refinery including downstream Petrochemical Plants
and expansion of Refinery
(MinistryofPetroleumNaturalGas)
(709798)",Madhya Pradesh,"05/2023
(05/2023)","05/2028
(05/2028)","43367
(43367)",1913.6,15
