Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
389,"Revamping/ Augmentation of facilities at existing port terminal at Mangalore
(Ministry of Petroleum & Natural Gas)
(709774)",Karnataka,"01/2022
(01/2022)","12/2025
(06/2027)","463
(500.62)",301.09,76
390,"Augmentation of CCKPL and IDPL Pipelines capacity along with setting up of
Palakkad TOP
(Ministry of Petroleum & Natural Gas)
(617838)",Kerala,"09/2024
(09/2024)","08/2028
(08/2028)","1130
(1130)",189.61,20
391,"Replacement and Extension of Jetty Pipelines [REJP] at KR
(Bharat Petroleum Corporation Limited [BPCL])
(709790)",Kerala,"03/2023
(03/2023)","03/2026
(03/2026)","621.87
(372)",459.74,93
392,"Setting up Polypropylene Unit at Kochi Refinery
(MinistryofPetroleumNaturalGas)
(709799)",Kerala,"12/2023
(12/2023)","10/2027
(10/2027)","4460
(4460)",399.96,20
393,"C2/C3 Vijaipur Pata Pipeline
(Ministry of Petroleum & Natural Gas)
(617830)",Madhya Pradesh,"05/2024
(05/2024)","01/2027
(01/2027)","1792
(1792)",390.2,46
394,"Ethylene Cracker Project at Bina Refinery including downstream Petrochemical Plants
and expansion of Refinery
(MinistryofPetroleumNaturalGas)
(709798)",Madhya Pradesh,"05/2023
(05/2023)","05/2028
(05/2028)","43367
(43367)",2592.6,18
395,"500 KTA PDHPP Project, Usar
(Ministry of Petroleum & Natural Gas)
(400168)",Maharashtra,"04/2021
(04/2021)","04/2025
(06/2026)","8797
(11256)",7371.46,88
396,"Lube Modernization & Bottom Upgradation Project at Mumbai Refinery
(Ministry of Petroleum and Natural Gas)
(616933)",Maharashtra,"12/2024
(12/2024)","03/2028
(03/2028)","4679
(4679)",222.44,7
397,"HP TDAE Unit in Mumbai Refinery
(Hindustan Petroleum Corporation Limited)
(709760)",Maharashtra,"06/2024
(06/2024)","04/2026
(04/2026)","240
(240)",77.58,70
398,"City Gas Distribution Project at Beed, Jalgaon and Jalna Districts
(MinistryofPetroleumNaturalGas)
(709771)",Maharashtra,"03/2022
(03/2022)","09/2031
(09/2031)","865
(865)",74.35,3
