Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
688,"Doubling of Hatia [Ranchi]-Bondamunda Rail Line - 159 km
(South Eastern Railway - JH)
(705628)","Multi-States
(Jharkhand,
Odisha)","03/2016
(02/2017)","06/2025
(06/2026)","3029
(3029.04)",2551.56,87
689,"Buramara-Chakulia new line [59.96 km]
(South Eastern Railway [SER] - I)
(616588)","Multi-States
(Jharkhand,
Odisha, West
Bengal)","08/2024
(12/2024)","12/2029
(-)","1459.13
(1459.13)",5.28,0
690,"Chandil - Anara - Damodar - 3rd line [121.26 km]
(CAO/C/SER)
(616227)","Multi-States
(Jharkhand, West
Bengal)","09/2024
(07/2025)","09/2029
(-)","1932.01
(1932.01)",1.74,0
691,"KHARAGPUR-ADITYAPUR THIRD RAIL LINE- 132 KM
(RVNL - I)
(705668)","Multi-States
(Jharkhand, West
Bengal)","09/2016
(01/2018)","03/2025
(06/2026)","3250
(3250)",3248.61,97
692,"Hotgi-Kudgi-Gadag Doubling Project
(South Western Railway [SWR] - II)
(705662)","Multi-States
(Karnataka,
Maharashtra)","04/2014
(01/2016)","12/2024
(03/2026)","1878
(2459)",2709.7,93
693,"Baiyyappanahalli - Hosur Doubling Project [48 km]
(Karnataka Rail Infrastructure Development Company Limited [K-RIDE])
(703586)","Multi-States
(Karnataka, Tamil
Nadu)","04/2019
(02/2019)","03/2024
(01/2026)","498.7
(748.7)",677.84,87
694,"Trivandrum- Kanyakumari
(Southern Railway (SR) - I)
(705635)","Multi-States
(Kerala, Tamil
Nadu)","08/2017
(03/2016)","03/2025
(12/2026)","1432
(3785.45)",2851.29,52
695,"Ratlam-Mhow-Khandwa-Akola Gauge Conversion
(Western Railway [WR] - II)
(705457)","Multi-States
(Madhya Pradesh,
Maharashtra)","04/2008
(03/2010)","03/2027
(09/2028)","1656.25
(6499.86)",4580.33,82
696,"Itarsi - Nagpur Third Railway Line [280 km]
(Central Railway [CR] - II)
(705507)","Multi-States
(Madhya Pradesh,
Maharashtra)","09/2016
(09/2016)","03/2027
(12/2027)","2449.91
(2506.68)",2013.98,55
697,"RATLAM- DUNGARPUR VIA BANSWARA NEW LINE PROJECT
(North Western Railway [NWR])
(617406)","Multi-States
(Madhya Pradesh,
Rajasthan)","10/2015
(05/2023)","03/2028
(-)","2417.24
(2417.24)",7.03,8
698,"Gwalior - Seopurkala with extension to Kota [Gauge Conversion]
(North Central Railway)
(705419)","Multi-States
(Madhya Pradesh,
Rajasthan)","03/2011
(07/2018)","03/2025
(02/2026)","2913
(2913)",2128.16,87
699,"Ramganjmandi-Bhopal New Line Project [262 km]
(West Central Railway [WCR] - II)
(705481)","Multi-States
(Madhya Pradesh,
Rajasthan)","03/2001
(10/2004)","12/2025
(12/2027)","3032
(5073)",3829.55,79
700,"Nimach-Badi Sadri New Rail Line Project
(Western Railway [WR] - II)
(705764)","Multi-States
(Madhya Pradesh,
Rajasthan)","04/2017
(09/2021)","03/2026
(06/2026)","495
(825)",176.42,60
701,"Mathura-Jhansi Third Railway Line [274 Km]
(RVNL - II)
(705667)","Multi-States
(Madhya Pradesh,
Rajasthan, Uttar
Pradesh)","12/2015
(03/2018)","12/2024
(12/2026)","5961
(5961)",5069.6,94
702,"Jhansi - Bina Third Railway Line [153 Km]
(CAO/C/NCR)
(705598)","Multi-States
(Madhya Pradesh,
Uttar Pradesh)","09/2016
(03/2018)","03/2022
(03/2026)","2002
(2002)",1862.02,93
703,"Jhansi-Khairar-Manikpur & Khirar-Bhimsen
(North Central Railway)
(705608)","Multi-States
(Madhya Pradesh,
Uttar Pradesh)","03/2018
(04/2019)","03/2026
(03/2026)","4330
(4330)",2484.54,63
704,"Third Line [new] between Kazipet - Balharshah with electrification [201.04 Km]
(South Central Railway [SCR] - II)
(705613)","Multi-States
(Maharashtra,
Telangana)","09/2016
(10/2016)","01/2025
(11/2025)","2595
(3071)",3632.03,94
705,"Narayangarh-Bhadrak 3rd line
(South Eastern Railway [SER] - I)
(705629)","Multi-States
(Odisha, West
Bengal)","03/2019
(03/2017)","12/2025
(06/2026)","2400
(3425.32)",2481.92,67
