Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
128,"BONJEMEHARI EXPANSION OCP
(Eastern Coal Fields Limited [ECL])
(400180)",West Bengal,"08/2021
(08/2021)","03/2026
(03/2030)","570.11
(570.11)",83.36,16
129,"NAKRAKONDA KUMARDIH- B OCP
(Eastern Coal Fields Limited [ECL])
(400181)",West Bengal,"08/2018
(08/2018)","03/2029
(-)","502.68
(502.67)",71.85,26
130,"SIDULI [OC & UG]
(ECL - CIL)
(400182)",West Bengal,"05/2018
(05/2018)","03/2027
(03/2030)","535.18
(535.17)",5.32,14
131,"TILABONI UG
(Eastern Coal Fields Limited [ECL])
(400186)",West Bengal,"01/2023
(01/2023)","03/2029
(-)","749.08
(749.07)",52.89,10
132,"JHANJRA EXPANSION UG
(Eastern Coal Fields Limited [ECL])
(400312)",West Bengal,"04/2020
(04/2020)","03/2029
(-)","1210.12
(1210.12)",550.2,44
133,"SONEPUR BAZARI EXPANSION OCP [
(Eastern Coal Fields Limited [ECL])
(400315)",West Bengal,"07/2021
(07/2021)","03/2029
(-)","5365.88
(5365.88)",596.74,17
134,"2.0 MTPA BHOJUDIH NLW WASHERY
(Ministry of Coal)
(611016)",West Bengal,"12/2015
(03/2019)","09/2020
(12/2025)","384.57
(384.57)",358.11,97
135,"ITAPARA OCP
(Eastern Coal Fields Limited [ECL])
(612816)",West Bengal,"12/2023
(12/2023)","03/2030
(-)","929.1
(929.1)",69.88,7
136,"SHYAMSUNDARPUR UG INCLUDING SA
(Eastern Coal Fields Limited [ECL])
(613793)",West Bengal,"04/2020
(04/2020)","03/2026
(03/2028)","483.65
(483.65)",61.75,16
137,"PARASEA-BELBAID UG PROJECT
(Eastern Coal Fields Limited [ECL])
(613794)",West Bengal,"01/2023
(01/2023)","03/2028
(-)","389.1
(389.1)",132.48,21
138,"PARASCOLE JAMBAD OCP
(Eastern Coal Fields Limited [ECL])
(616230)",West Bengal,"11/2024
(11/2024)","03/2037
(-)","1193.55
(1193.55)",10.9,0
,Total (113),,,,156284.68,47277.79,
,Electricity Generation,,,,,,
139,"50 MW Wind Power Project
(NLC India Limited [NLCIL])
(617299)",Gujarat,"07/2022
(01/2024)","06/2025
(01/2026)","383.84
(383.84)",323.92,51
140,"600 MW Khavda Solar Power Project
(NLC India Limited [NLCIL])
(617730)",Gujarat,"08/2023
(06/2024)","06/2026
(-)","3335.85
(3335.85)",1143.13,25
141,"200 MW SPP part of 510 MW CPSU scheme
(NLC India Limited [NLCIL])
(618991)",Gujarat,"07/2022
(03/2024)","12/2026
(-)","1221.41
(1221.41)",61.81,0
142,"100 MW SPP part of SECI 150 MW Hybrid
(NLC India Limited [NLCIL])
(618992)",Gujarat,"07/2022
(04/2024)","12/2026
(-)","480.68
(480.68)",2.52,1
143,"NLC Talabira Thermal Power Project
(NLC India Limited [NLCIL])
(400231)",Odisha,"01/2017
(01/2024)","03/2030
(-)","27212.96
(27213)",2607.89,1
144,"300 MW SPP part of 510 MW CPSU scheme
(NLC India Limited [NLCIL])
(612819)",Rajasthan,"07/2022
(03/2023)","09/2024
(12/2025)","1813
(1813)",1627.06,93
145,"50 MW Solar PP Minedout Area
(NLC India Limited [NLCIL])
(615327)",Tamil Nadu,"08/2023
(02/2024)","03/2025
(12/2025)","218.03
(218.03)",165.5,85
146,"Ghatampur Thermal Power Plant 3 X 660 MW
(NLC India Limited [NLCIL])
(400259)",Uttar Pradesh,"07/2016
(08/2016)","11/2020
(03/2026)","17237.8
(21780.9)",20743.86,94
