Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
232,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5
GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar
Mandsaur Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615333)","Multi-States
(Madhya Pradesh,
Rajasthan)","08/2024
(08/2024)","08/2026
(-)","2227
(2227)",779.45,23
233,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5
GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615334)","Multi-States
(Madhya Pradesh,
Rajasthan)","08/2024
(08/2024)","08/2026
(03/2027)","3251
(3251)",942.79,26
234,"Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617186)","Multi-States
(Madhya Pradesh,
Rajasthan)","03/2025
(03/2025)","03/2027
(-)","5028
(5028)",256.93,2
235,"Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1]
[Bikaner Complex] Part D [Neemrana Bareilly Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612133)","Multi-States
(Rajasthan, Uttar
Pradesh)","12/2023
(12/2023)","12/2025
(06/2026)","2056
(2056)",1603.68,62
236,"Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5
GW] Part A [SPV name POWERGRID Ghiror Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(616670)","Multi-States
(Rajasthan, Uttar
Pradesh)","12/2024
(12/2024)","12/2026
(03/2027)","5846
(5846)",467.68,9
237,"Transmission system strengthening scheme for evacuation of power from solar energy
zones in Rajasthan[8.1 GW] under phase-II- Part E
(Power Grid Corporation of India Limited [POWERGRID])
(611659)",Rajasthan,"03/2023
(03/2023)","09/2024
(11/2025)","1433.28
(1433)",1418.67,98
238,"Transmission System for Evacuation of Power from REZ in Rajasthan 20GW under
Phase III- Part E2
(Power Grid Corporation of India Limited [POWERGRID])
(611947)",Rajasthan,"11/2023
(11/2023)","06/2025
(03/2026)","428.3
(428.3)",291.24,73
239,"Transmission system for evacuation of power from REZ in Rajasthan 20 GW under
Phase-III part H
(Power Grid Corporation of India Limited [POWERGRID])
(611948)",Rajasthan,"10/2023
(10/2023)","04/2025
(01/2026)","2211.29
(2211.29)",1945.93,88
240,"Transmission system for evacuation of power from REZ in Rajasthan 20 GW under
Phase-III part C1
(Power Grid Corporation of India Limited [POWERGRID])
(611949)",Rajasthan,"10/2023
(10/2023)","04/2025
(03/2026)","1796.02
(1796.02)",1436.81,89
241,"Transmission system for evacuation of power from REZ in Rajasthan 20 GW under
Phase-III part B1
(Power Grid Corporation of India Limited [POWERGRID])
(611950)",Rajasthan,"09/2023
(09/2023)","04/2025
(12/2025)","2190.54
(2190.54)",1949.58,91
242,"Transmission system for evacuation of power from REZ in Rajasthan 20GW under
Phase-III Part E1
(Power Grid Corporation of India Limited [POWERGRID])
(611951)",Rajasthan,"12/2021
(08/2023)","02/2025
(12/2025)","688.74
(688.74)",654.3,97
243,"Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1]
[Bikaner Complex] Part A [Bikaner Neemrana Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612134)",Rajasthan,"12/2023
(12/2023)","12/2025
(06/2026)","2998.34
(2998.34)",2008.88,57
244,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5
GW][Jaisalmer/Barmer Complex] Part B [SPV Name POWERGRID Sirohi
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615332)",Rajasthan,"08/2024
(08/2024)","08/2026
(12/2026)","3279
(3279)",918.12,26
