Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
232,"Transmission System for Evacuation of Power from REZ in Rajasthan 20GW under
Phase III- Part E2
(Power Grid Corporation of India Limited [POWERGRID])
(611947)",Rajasthan,"11/2023
(11/2023)","06/2025
(03/2026)","428.3
(428.3)",308.38,80
233,"Transmission system for evacuation of power from REZ in Rajasthan 20 GW under
Phase-III part H
(Power Grid Corporation of India Limited [POWERGRID])
(611948)",Rajasthan,"10/2023
(10/2023)","04/2025
(01/2026)","2211.29
(2211.29)",1975.34,92
234,"Transmission system for evacuation of power from REZ in Rajasthan 20 GW under
Phase-III part C1
(Power Grid Corporation of India Limited [POWERGRID])
(611949)",Rajasthan,"10/2023
(10/2023)","04/2025
(03/2026)","1796.02
(1796.02)",1580.49,92
235,"Transmission system for evacuation of power from REZ in Rajasthan 20 GW under
Phase-III part B1
(Power Grid Corporation of India Limited [POWERGRID])
(611950)",Rajasthan,"09/2023
(09/2023)","04/2025
(12/2025)","2190.54
(2190.54)",2000.84,96
236,"Transmission system for evacuation of power from REZ in Rajasthan 20GW under
Phase-III Part E1
(Power Grid Corporation of India Limited [POWERGRID])
(611951)",Rajasthan,"12/2021
(08/2023)","02/2025
(12/2025)","688.74
(688.74)",668,98
237,"Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1]
[Bikaner Complex] Part A [Bikaner Neemrana Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612134)",Rajasthan,"12/2023
(12/2023)","12/2025
(06/2026)","2998.34
(2998.34)",2098.83,60
238,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5
GW][Jaisalmer/Barmer Complex] Part B [SPV Name POWERGRID Sirohi
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615332)",Rajasthan,"08/2024
(08/2024)","08/2026
(12/2026)","3279
(3279)",1040.75,29
239,"Transmission System Strengthening for Interconnections of Bhadla-III & Bikaner III
Complex [SPV Name POWERGRID BHADLA BIKANER TRANSMISSION LIMITED]
(Power Grid Corporation of India Limited [POWERGRID])
(615335)",Rajasthan,"08/2024
(08/2024)","08/2026
(12/2026)","1382
(1382)",201.08,12
240,"Additional Transmission System for evacuation of Power from Bhadla-III PS as part of
Rajasthan REZ Phase III Scheme [20 GW] [SPV Name POWERGRID Bhadla-III
Power Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615337)",Rajasthan,"08/2024
(08/2024)","02/2026
(03/2026)","369
(369)",113.89,30
241,"TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN
REZ PH -IV [PART-2 5.5 GW] [JAISALMER/BARMER COMPLEX] PART F [SPV
Name POWERGRID BARMER I TRANSMISSION LIMITED]
(Power Grid Corporation of India Limited [POWERGRID])
(615338)",Rajasthan,"11/2024
(11/2024)","11/2026
(06/2027)","2735
(2735)",533.05,17
242,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS
[POWERGRID Fatehgarh Barmer Augmentation Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617181)",Rajasthan,"03/2025
(03/2025)","12/2026
(03/2027)","404
(404)",16.16,1
