Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
135,"SONEPUR BAZARI EXPANSION OCP [
(Eastern Coal Fields Limited [ECL])
(400315)",West Bengal,"07/2021
(07/2021)","03/2029
(-)","5365.88
(5365.88)",586.07,17
136,"2.0 MTPA BHOJUDIH NLW WASHERY
(Ministry of Coal)
(611016)",West Bengal,"12/2015
(03/2019)","09/2020
(12/2025)","384.57
(384.57)",357.14,97
137,"ITAPARA OCP
(Eastern Coal Fields Limited [ECL])
(612816)",West Bengal,"12/2023
(12/2023)","03/2030
(-)","929.1
(929.1)",69.49,7
138,"SHYAMSUNDARPUR UG INCLUDING SA
(Eastern Coal Fields Limited [ECL])
(613793)",West Bengal,"04/2020
(04/2020)","03/2026
(03/2028)","483.65
(483.65)",60.99,12
139,"PARASEA-BELBAID UG PROJECT
(Eastern Coal Fields Limited [ECL])
(613794)",West Bengal,"01/2023
(01/2023)","03/2028
(-)","389.1
(389.1)",132.48,21
140,"PARASCOLE JAMBAD OCP
(Eastern Coal Fields Limited [ECL])
(616230)",West Bengal,"11/2024
(11/2024)","03/2037
(-)","1193.55
(1193.55)",9.53,0
,Total (115),,,,157276.32,47909.71,
,Electricity Generation,,,,,,
141,"50 MW Wind Power Project
(NLC India Limited [NLCIL])
(617299)",Gujarat,"07/2022
(01/2024)","06/2025
(01/2026)","383.84
(383.84)",319.71,47
142,"600 MW Khavda Solar Power Project
(NLC India Limited [NLCIL])
(617730)",Gujarat,"08/2023
(06/2024)","06/2026
(-)","3335.85
(3335.85)",738.34,22
143,"NLC Talabira Thermal Power Project
(NLC India Limited [NLCIL])
(400231)",Odisha,"01/2017
(01/2024)","03/2030
(-)","27212.96
(27213)",2550.76,1
144,"300 MW SPP part of 510 MW CPSU scheme
(NLC India Limited [NLCIL])
(612819)",Rajasthan,"07/2022
(03/2023)","09/2024
(12/2025)","1813
(1813)",1393.34,86
145,"50 MW Solar PP Minedout Area
(NLC India Limited [NLCIL])
(615327)",Tamil Nadu,"08/2023
(02/2024)","03/2025
(12/2025)","218.03
(218.03)",164.7,75
146,"Ghatampur Thermal Power Plant 3 X 660 MW
(NLC India Limited [NLCIL])
(400259)",Uttar Pradesh,"07/2016
(08/2016)","11/2020
(03/2026)","17237.8
(21780.9)",20711.46,93
