Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
492,"Installation of New Bar Mill at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617242)",West Bengal,"07/2024
(08/2024)","06/2027
(-)","2115.44
(2115.44)",276.1,41
493,"Up-gradation of Blast Furnace No. 3 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617246)",West Bengal,"09/2024
(08/2024)","06/2026
(-)","758.09
(758.09)",129.95,10
494,"Third Ladle Furnace in Secondary Refinery Unit at IISCO Steel Plant
(Steel Authority of India Limited [SAIL])
(617248)",West Bengal,"11/2024
(12/2024)","07/2026
(-)","227.96
(227.96)",45.76,39
495,"Revamping of Air Pollution Control Systems of SP-1 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617251)",West Bengal,"07/2024
(12/2024)","05/2026
(-)","196.4
(196.4)",14.55,8
496,"Stamp Charge Battery No.12 Battery Proper at IISCO Steel Plant
(Steel Authority of India Limited [SAIL])
(617338)",West Bengal,"01/2025
(02/2025)","07/2028
(-)","2518.39
(2518.39)",229.27,10
,Total (19),,,,18161.41,8617.56,
,Ministry of Railways,,,,,,
,Railways,,,,,,
497,"Nadikudi - Srikalahasti New Line
(South Central Railway [SCR] - II)
(400298)",Andhra Pradesh,"03/2012
(12/2016)","05/2027
(03/2028)","2312
(5932)",2421.35,54
498,"GOOTY-PENDEKALLU DOUBLING 29.225 Km
(South Central Railway [SCR] - II)
(611752)",Andhra Pradesh,"03/2023
(06/2023)","03/2027
(03/2027)","351.83
(351.83)",18,25
499,"GUNTAKAL WEST-MALLAPPA GATE RAIL OVER RAIL - ROR TRACK
(South Central Railway [SCR] - II)
(611754)",Andhra Pradesh,"07/2023
(07/2023)","07/2026
(-)","293.3
(293.3)",0,0
500,"Kurnool - Setting up facilities for coach midlife rehabilitation workshop
(WPO/Patna)
(611927)",Andhra Pradesh,"01/2014
(10/2017)","12/2023
(-)","560.72
(560.72)",276.66,65
