Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
155,"Dibang Multipurpose Project
(National Hydroelectric Power Corporation Limited (NHPC))
(602182)",Arunachal Pradesh,"02/2023
(02/2023)","02/2032
(02/2032)","31876.39
(31876.4)",3933.3,16
156,"240MW Heo HE Project
(North Eastern Electric Power Corporation Limited)
(611698)",Arunachal Pradesh,"12/2024
(05/2025)","07/2029
(-)","1938.85
(1938.85)",71.88,3
157,"186 MW Tato-I H E Project
(North Eastern Electric Power Corporation Limited)
(611699)",Arunachal Pradesh,"12/2024
(05/2025)","07/2029
(-)","1750.07
(1750.07)",61.45,2
158,"Buxar Thermal Power Project [1320 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(602579)",Bihar,"03/2019
(06/2019)","01/2024
(12/2025)","10439.09
(13756.6)",13009.49,93
159,"Nabinagar Super Thermal Power Project, Stage-II [3x800 MW]
(National Thermal Power Corporation [NTPC])
(619051)",Bihar,"11/2024
(03/2025)","07/2030
(-)","29948
(29948)",1930.24,6
160,"Lara Super Thermal Power Project Stage-II [2 x 800 MW]
(National Thermal Power Corporation [NTPC])
(611930)",Chhattisgarh,"08/2023
(08/2023)","06/2028
(09/2028)","15530
(16106)",3622.38,23
161,"Sipat Super Thermal Power Project, Stage-III [1x800 MW]
(National Thermal Power Corporation [NTPC])
(617188)",Chhattisgarh,"09/2024
(09/2024)","09/2029
(-)","9791
(9791)",1069.05,8
162,"Bagodara Solar Power Project
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(709747)",Gujarat,"03/2021
(05/2021)","12/2025
(12/2025)","339.35
(339.35)",317.59,51
163,"Dhaulasidh Hydro Electric Project [66 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(602582)",Himachal Pradesh,"10/2020
(05/2021)","11/2025
(03/2027)","687.97
(1561.21)",1048.07,72
164,"Luhri Stage-I Hydro Electric Project [210 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(602593)",Himachal Pradesh,"11/2020
(11/2020)","01/2026
(02/2030)","1810.56
(4681.64)",1878.51,51
165,"382 MW Sunni Dam HEP
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(602633)",Himachal Pradesh,"NA
(04/2018)","03/2027
(-)","2615
(2615)",495.57,0.5
166,"Sunni Dam Hydro Electric Project [382 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(611586)",Himachal Pradesh,"01/2023
(01/2023)","04/2028
(12/2029)","2614.51
(4925.87)",1042.48,32
167,"Pakal Dul [Drangdhuran] Hydroelectric Project, 1000 MW
(National Hydroelectric Power Corporation Limited [NHPC])
(602525)","Jammu and
Kashmir","10/2014
(02/2018)","04/2020
(12/2026)","8112.12
(12728)",8057.69,77
168,"Kiru HE Project
(National Hydroelectric Power Corporation Limited [NHPC])
(602532)","Jammu and
Kashmir","03/2019
(02/2020)","09/2023
(12/2026)","4287.59
(5409)",3313.59,75
169,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.
(National Hydroelectric Power Corporation Limited [NHPC])
(602535)","Jammu and
Kashmir","02/2021
(01/2022)","02/2026
(11/2028)","5281.94
(5281.94)",1415.21,27
170,"Kwar HE Project
(National Hydroelectric Power Corporation Limited [NHPC])
(605155)","Jammu and
Kashmir","05/2022
(11/2022)","11/2026
(03/2028)","4526.12
(4526.12)",1203.55,26
171,"Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW]
(National Thermal Power Corporation [NTPC])
(400261)",Jharkhand,"11/2017
(11/2017)","03/2023
(02/2027)","18668
(20302)",18186,86
172,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand
(Damodar Valley Corporation)
(611509)",Jharkhand,"04/2023
(11/2024)","03/2029
(-)","14358
(14358)",1632.9,8
173,"Gadarwara Super Thermal Power Project, Stage-II [2x800 MW]
(National Thermal Power Corporation [NTPC])
(618976)",Madhya Pradesh,"11/2024
(05/2025)","03/2030
(-)","20446
(20446)",1229.69,5
