Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
603,"Wardha-Nanded Via Yavatmal New BG Line
(Central Railway [CR] - II)
(400271)",Maharashtra,"12/2017
(04/2008)","03/2028
(03/2028)","3445
(3445)",3002.93,50
604,"AURANGABAD-ANKAI - DOUBLING PROJECT 98.25 Km
(South Central Railway [SCR] - II)
(611751)",Maharashtra,"05/2023
(05/2023)","03/2027
(-)","960.64
(960.64)",511.61,1
605,"Redevelopment of Chhatrapati Shivaji Maharaj Terminus [CSMT] and construction of
associated infrastructure
(Rail Land Development Authority)
(613015)",Maharashtra,"04/2023
(07/2023)","03/2027
(-)","1813
(1813)",600.75,16
606,"Gondia-Balharshah [Chanda Fort] Doubling [240 Km]
(South East Central Railway)
(617201)",Maharashtra,"04/2025
(04/2025)","03/2031
(-)","4373.04
(4373.04)",0,0
607,"Doubling between Parbhani Parli Vaijanath stations 64.71 Km
(South Central Railway [SCR] - II)
(617215)",Maharashtra,"12/2023
(12/2023)","03/2028
(-)","769.93
(769.93)",20.91,0
608,"Babupeth - Sasti New Rail Line [13.114 KMs]
(Central Railway (CR) - II)
(617361)",Maharashtra,"10/2024
(10/2024)","03/2028
(-)","362.81
(362.81)",0,0
609,"Double Chord line Between Nilaje-Kopar
(Central Railway (CR) - II)
(617364)",Maharashtra,"01/2025
(01/2025)","07/2028
(-)","338.33
(205)",3.42,0
610,"Western Region Video Surveillance Project
(RCIL)
(705300)",Maharashtra,"06/2020
(04/2023)","12/2023
(-)","227.59
(227.59)",0,0
611,"Ahmednagar - Beed - Parli - Vaijnath New Broad Gauge Line Railway Project [261.3
km]
(Central Railway [CR] - II)
(705356)",Maharashtra,"01/1999
(10/2002)","03/2026
(03/2026)","2538.67
(4957.27)",5091.94,98
612,"Baramati Lonand New Line Project
(Central Railway)
(705357)",Maharashtra,"03/2016
(03/1999)","03/2027
(03/2027)","138.48
(1843.9)",845.56,51
613,"Wadsa-Gadchiroli
(South East Central Railway)
(705479)",Maharashtra,"05/2017
(03/2012)","03/2027
(03/2027)","1886
(1886)",727.89,53
614,"3rd Line Kalyan - Kasara [67.35 Kilometres]
(Central Railway)
(705498)",Maharashtra,"09/2015
(09/2015)","12/2026
(12/2026)","792.89
(1395.79)",931.97,51
615,"3rd Line Wardha - Sewagram - Nagpur
(Central Railway [CR] - II)
(705500)",Maharashtra,"09/2015
(05/2016)","12/2025
(12/2025)","540.02
(944.24)",779.07,83
616,"3rd Line Wardha - Ballarshah [132 Kilometres]
(Central Railway [CR] - II)
(705502)",Maharashtra,"03/2016
(12/2016)","12/2025
(02/2026)","1384.72
(2033.59)",1705.4,80
617,"Pune - Miraj-Londa [467 Kilometres]
(Central Railway)
(705503)",Maharashtra,"06/2016
(06/2016)","02/2025
(08/2025)","4027.53
(4872.52)",4924.05,85
618,"Doubling of Daund Manmad Line [247.6 km]
(Central Railway)
(705504)",Maharashtra,"10/2017
(03/2017)","12/2025
(03/2026)","2081.27
(3267.06)",2861.77,92
619,"4th Line Wardha - Nagpur [78.7 Kilometres]
(Central Railway [CR] - II)
(705505)",Maharashtra,"04/2017
(05/2018)","12/2025
(02/2026)","637.95
(1341.28)",1010.3,83
620,"3rd Line Manmad - Jalgaon [160 Kilometres]
(Central Railway [CR] - II)
(705506)",Maharashtra,"05/2017
(04/2018)","12/2024
(08/2025)","1035.16
(1558.75)",1726.94,95
