Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
771,"Bangalore Chennai Expressway Phase-II Pkg-II from km.96.000 to Km 127.000
Baireddypalle to Bangarupalem section
(National Highways Authority of India [NHAI])
(618475)",Andhra Pradesh,"02/2021
(06/2023)","06/2025
(06/2026)","2548.04
(2548.04)",1058.1,81
772,"Bangalore Chennai Expressway Phase-II Pkg-III from km.127.000 to Km 156.000
Bangarupalem to Gudipala section
(National Highways Authority of India [NHAI])
(618476)",Andhra Pradesh,"11/2020
(10/2022)","10/2024
(-)","1407.33
(1407.33)",675.5,99
773,"Six Laning of Vijayawada Bypass from Gollapudi to Chinnakakani in Vijayawada -
Gundugolanu Section from km. 30.00 to km. 47.881 Pkg-IV
(National Highways Authority of India [NHAI])
(618527)",Andhra Pradesh,"01/2020
(07/2021)","01/2024
(-)","1194.57
(1757.82)",683.06,97
774,"Renigunta - Poyya - Naidupeta km 124.60 to km 183.4 of NH 71
(National Highways Authority of India [NHAI])
(618700)",Andhra Pradesh,"03/2020
(01/2022)","01/2024
(10/2024)","1863.09
(2510.14)",1231.42,98
775,"6L Access Controlled Greenfield Highway from Kodur Ch. 0000 to Vanavolu Ch.
24300 of [NH-544G] Package-1
(National Highways Authority of India [NHAI])
(618712)",Andhra Pradesh,"01/2023
(02/2024)","02/2026
(-)","912.94
(798.25)",300.35,79
776,"6L Access Controlled Greenfield Highway from Yerragudipadu Ch. 129000 to
Audireddipalle Ch. 160000 of [NH 544G] Package-6
(National Highways Authority of India [NHAI])
(618713)",Andhra Pradesh,"02/2023
(02/2024)","02/2026
(-)","1200.42
(1019.69)",178.26,24
777,"6L Access Controlled Greenfield Highway from Nallacheruvu palli Ch. 96300 to
Yerragudipadu Ch. 129000 of [NH-544G] Package-5
(National Highways Authority of India [NHAI])
(618714)",Andhra Pradesh,"02/2022
(02/2024)","02/2026
(-)","1253.26
(1095.78)",253.91,41
778,"6L Access Controlled Greenfield Highway from Odulapalle Ch. 72000 to Nallacheruvu-
palli Ch. 96300 of [NH-544G]Package-4
(National Highways Authority of India [NHAI])
(618715)",Andhra Pradesh,"01/2023
(02/2024)","02/2026
(-)","1058.9
(946.1)",328.59,63
779,"6L Access Controlled Greenfield Highway from Vankarakunta Ch. 45700 to Odulapalle
Ch. 72000 of [NH-544G]Package-3
(National Highways Authority of India [NHAI])
(618716)",Andhra Pradesh,"12/2022
(03/2024)","03/2026
(-)","992.91
(888.07)",279.55,65
780,"6L Access Controlled Greenfield Highway from Vanavolu Ch. 24300 to Vankarakunta
Ch. 45700 of [NH-544G] Package-2
(National Highways Authority of India [NHAI])
(618717)",Andhra Pradesh,"01/2023
(03/2024)","03/2026
(-)","750.81
(626.91)",203.13,72
781,"6L Access Controlled Greenfield Highway from Mallapalle Ch. 176000 to
Kavulakuntla Ch. 196000 Package-08
(National Highways Authority of India [NHAI])
(618719)",Andhra Pradesh,"02/2023
(02/2024)","02/2026
(-)","909.02
(751.81)",225.97,40
782,"6L Access Controlled Greenfield Highway from Audireddipalle Ch. 160000 to
Mallapalle Ch. 176000Package-07
(National Highways Authority of India [NHAI])
(618720)",Andhra Pradesh,"02/2023
(03/2024)","03/2026
(-)","987.1
(848.06)",254.31,54
783,"6L Access Controlled Greenfield Highway from Chandrasekharapuram Ch. 228000 to
Polavaram Ch. 260000of [NH-544G] Package-11
(National Highways Authority of India [NHAI])
(618721)",Andhra Pradesh,"02/2023
(02/2024)","02/2026
(07/2026)","1292.65
(1110.33)",255.71,43
