Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1187,"Nasratpur to Barasgaon section of NH-61 2L / 4L PS from Km.514/00 to 558/200
(MoRTH)
(617934)",Maharashtra,"07/2017
(09/2017)","09/2019
(12/2020)","406.54
(406.54)",0,95
1188,"Rehabilitation And Upgradation to four lane with paved shoulder configuration from km
24350 to km 61875 Jawale - Borgaon Kale of NH-63 in the State of Maharashtra on
EPC mode under Annual Plan 2024-25 Total length - 37.525 Km.
(MoRTH)
(617938)",Maharashtra,"12/2024
(09/2025)","03/2027
(-)","574.18
(574.18)",0.04,1
1189,"Kashedi ghat tunnel NH-66 [Bhogaon Khurd - Kashedi section] 4 lanes under NHDP
on EPC mode
(MoRTH)
(617944)",Maharashtra,"09/2018
(10/2018)","04/2021
(04/2021)","680.43
(701.46)",0,98
1190,"Balance work of NH-66 from design Km 84/00 to Km 87/100 Indapur Bypass and Km
91/600 to Km 99/100 Mangaon Bypass to four lane with paved shoulder in State of
Maharashtra under NHO on EPC Mode.
(MoRTH)
(617945)",Maharashtra,"03/2025
(10/2025)","04/2027
(-)","354.21
(354.21)",0,0
1191,"Kashedi to Parshuram Ghat section of NH-66 from Km 161/600 - Km 205/400 - 4L PS
(MoRTH)
(617946)",Maharashtra,"03/2016
(02/2018)","02/2020
(12/2020)","1142.62
(1142.62)",0,97
1192,"Arawali Kante section of NH-17New NH-66 4L PS from Km.241/300 to 281/300
(MoRTH)
(617947)",Maharashtra,"03/2016
(11/2017)","11/2019
(02/2024)","1006.99
(1443.09)",0,0
1193,"Kante - Wakad section of NH-66 4L PS from Km.281/300 to 332/200
(MoRTH)
(617948)",Maharashtra,"03/2016
(11/2017)","11/2019
(03/2023)","1117.75
(2020.56)",171.12,90
1194,"Kopargaon to Savali Vihir section
(MoRTH)
(617965)",Maharashtra,"06/2022
(01/2023)","07/2024
(09/2025)","195.38
(195.38)",0,77
1195,"Rehabilitation/ Upgradation of existing Highway to four lane standards in Kurkheda
town from km.413257 to km 410775, Two lane in Shankarpur Gurnuli km 42400 to km
43100 section and Reconstruction of Major Bridge at Ch. 448558 Bhuti Nallah and Ch.
411695 Sati River bridge, Minor Bridge at Ch. 411477 and Ch. 405800 Lendhari
Bridge of NH 543 Bhamhapuri-wadsa-kurkheda-korchi-Deori-Amgaon road on EPC
mode in the State of Maharashtra
(MoRTH)
(618042)",Maharashtra,"03/2022
(11/2023)","05/2025
(-)","163.86
(163.86)",0,34
1196,"Rehabilitation & Up-gradation of Sabalkhed to Ashti Section from Km 37900 to Km
55100 & Chinchpur to Jamkhed Section from km 70000 to km 72922 of NH-561 to
Two lane with Paved shoulder/ Four lane configuration in the State of Maharashtra on
EPC Mode Length20.122km.
(MoRTH)
(618046)",Maharashtra,"03/2022
(04/2023)","09/2024
(-)","213.33
(213.33)",0,95
1197,"Construction of four-lane Concrete Road from Police Headquarter Gondia City to
Rawanwadi Village Birsi Airport Junction from design km 0.000 to km 15.781 existing
km 39/720 of NH-753 to existing Km 8/400 of NH 543 on sections from Kohmara-
Goregaon- Police HeadquarterKaranja - Collector Office Square - Balaghat T Point-
Rawanwadi- Rajegaon of NH-753 and NH-543 in Gondia District in the state of
Maharashtra. Total Length of the project 15.781 Km.
(MoRTH)
(618059)",Maharashtra,"02/2023
(02/2024)","08/2025
(-)","328.11
(328.11)",0,34
