Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
698,"GANDHAMARDAN IRON ORE MINES TO GOALDIH STATION/12.76kms
(East Coast Railway [ECoR] - II)
(709811)",Odisha,"09/2022
(05/2025)","09/2027
(09/2027)","190
(189.93)",0,0
699,"Jaynagar-Bijalpura, incl. extn. Bet, Bijalpura-Bardibas [Nepal]
(East Central Railway [ECR] - I)
(705362)",Offshore,"08/2015
(03/2011)","03/2022
(03/2026)","819
(819)",580.51,75
700,"North Region Video Surveillance Project
(RCIL)
(705298)",PAN India,"06/2020
(04/2023)","03/2024
(-)","274.39
(274.39)",0,48
701,"Ludhiana- Killa Raipur Railway Doubling Project
(Railway)
(705783)",Punjab,"03/2019
(12/2022)","03/2025
(03/2026)","237.64
(238)",135.92,56
702,"Devgarh Madariya - Nathdwara Gauge Conversion [82.54 Km] part of Marwar - Mavli
Gauge Conversion [152 Km]
(North Western Railway [NWR])
(611849)",Rajasthan,"01/2023
(01/2023)","06/2028
(06/2028)","968.92
(968.92)",192.98,57
703,"Maintenance cum workshop depot for Vande Bharat Sleeper Trains as per conditions
under WTA 527
(WPO/Patna)
(611929)",Rajasthan,"09/2022
(06/2023)","12/2024
(-)","166.86
(166.86)",0,0
704,"PUSHKAR- MERTA CITY NEW LINE
(North Western Railway [NWR])
(616841)",Rajasthan,"02/2024
(02/2024)","12/2026
(-)","799.64
(799.64)",75.45,6
705,"AJMER- CHANDERIYA DOUBLING
(North Western Railway [NWR])
(616843)",Rajasthan,"02/2024
(02/2024)","06/2027
(-)","1634.79
(1634.79)",203.52,9
706,"SADULPUR - CHURU DOUBLING PROJECT
(North Western Railway [NWR])
(617403)",Rajasthan,"01/2024
(01/2024)","06/2026
(-)","468.64
(468.64)",136.58,55
707,"POKHRAN - RAMDEVRA New Line
(North Western Railway [NWR])
(617404)",Rajasthan,"04/2025
(04/2025)","03/2028
(-)","189.21
(189.21)",0,0
708,"NATHDWARA- NATHDWARA TOWN NL
(North Western Railway [NWR])
(617408)",Rajasthan,"03/2019
(04/2024)","03/2027
(-)","166.33
(166.33)",89.62,5
