Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
833,"Widening & Strenthening from km132.895 to km 190.15 NH-80
(MoRTH)
(617958)",Bihar,"03/2021
(11/2022)","11/2024
(-)","566.1
(566.1)",221.6,37
834,"Rehabilitation & Widening work for 2 Lane with Paved Shoulder of Existing NH-80
from km 70.15 to Km 121.025 of Munger-Suttanganj -BhagatpurMirzachowki section
on EPC Mode in the State of Bihar.
(MoRTH)
(617959)",Bihar,"03/2021
(02/2023)","01/2025
(-)","477.54
(477.54)",311.39,95
835,"Gaya-Hisua-Rajgir-Nalanda-Biharsharif section km0.00 to 92.935 NH-82
(MoRTH)
(617961)",Bihar,"01/2014
(11/2016)","11/2019
(07/2022)","1408.85
(2138.16)",0,0
836,"Rehabilitation and Upgrading to 2 lanes/2-lane with paved shoulders configuration and
strengthening of of Birpur and Bihpur Section from km 0.0 to Km 106 of NH 106 under
phase I of National Highways Interconnectivity Improvement Projects NHIIP ICB No.
NHIIP-BR-106-7 [NHIIP-BR-106-7]
(MoRTH)
(617966)",Bihar,"01/2014
(10/2016)","10/2019
(06/2022)","780.77
(961.33)",0,0
837,"Construction of 4 Lane ROB and its approaches at the level crossing LC No 29 B of
Km 29 Ekangarsarai at NH 110 New NH 33 & Railway Km 32.63 at Fatwa FUT
Islampur IPR section in the state of Bihar on EPC mode.
(MoRTH)
(617969)",Bihar,"03/2023
(07/2024)","07/2026
(-)","201.08
(201.08)",0.01,32
838,"Construction of Bhabhua Bypass from Ch. 10800Design Ch. 10800 to Ch. 19860
Design Ch. 18150 and Chand Bypass from Ch. 38060 Design Ch. 36250 to Ch. 40460
Design Ch. 38650 and widening of existing road to 2 - lane with Paved shoulder from
Ch. 40460 Design Ch. 38650 to Ch. 46860 Design Ch. 45050 of NH-219 Total length-
16.150 Kmunder EPC mode in the state of Bihar
(MoRTH)
(618004)",Bihar,"02/2022
(01/2025)","07/2026
(-)","179.86
(179.86)",0,0
839,"Sheohar-Sitamarhi Section km 40.000 to 79.400 km Lot-I
(MoRTH)
(618005)",Bihar,"02/2016
(05/2016)","05/2018
(06/2021)","178.85
(278.53)",0,98
840,"Sitamarhi-Jaynagar Section km 79.400 to km 156.500 Lot-II
(MoRTH)
(618006)",Bihar,"02/2016
(06/2016)","12/2018
(06/2021)","369.77
(503.28)",0,98
841,"Jaynagar-Narahia Section km 156.500 to km 219.945 Lot-III
(MoRTH)
(618007)",Bihar,"02/2016
(05/2016)","11/2018
(03/2021)","553.3
(706.39)",0,99
842,"Improvement to Two lane with Paved Shoulder from Junction of NH22 near Hajipur to
Junction of NH -122 at Bachhwara via Mahnar and Mohiuddin Nagar from Km 0.00 to
Km 29.730 of NH 122 B in the State of Bihar.
(MoRTH)
(618073)",Bihar,"02/2024
(08/2024)","11/2025
(-)","226.16
(226.16)",0,0
843,"Pre construction activity of NH 122B from km 0 to 72.348 and Improvement to two
lane with paved shoulders of NH 122B from km 29.730 to km 72.348 in state of Bihar
under EPC mode
(MoRTH)
(618074)",Bihar,"02/2022
(05/2023)","11/2024
(-)","624.43
(624.43)",153.21,90
