Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1671,"Sardar Sarovar CADWM Project
(Narmada and Water Resources, Water Supply and Kalpsar Department-GJ)
(400097)",Gujarat,"04/2017
(04/2017)","12/2019
(03/2026)","5021.76
(6670.31)",4956.98,90
1672,"Sardar Sarovar Project
(Narmada and Water Resources, Water Supply and Kalpsar Department-GJ)
(701372)",Gujarat,"04/1996
(04/1996)","12/2019
(03/2026)","20718.17
(33412.5)",31860.86,93
1673,"Subernarekha Multipurpose Project, Jharkhand
(Department of Water Resources-JH)
(701376)",Jharkhand,"04/2011
(01/2012)","12/2019
(03/2026)","3807.77
(9579.58)",5888.13,70
1674,"Upper Tunga Irrigation Project
(Water Resources-KA)
(701377)",Karnataka,"04/2014
(04/2014)","12/2019
(03/2026)","770.16
(1606.07)",1515.6,99
1675,"Omkareshwar CADWM Project
(Water resource-mp)
(400096)",Madhya Pradesh,"04/2017
(04/2017)","12/2019
(03/2026)","648.09
(648.09)",206.06,49
1676,"Bargi Diversion Project Phase - IV [km. 154 to km 197]
(Water Resources-MP)
(400115)",Madhya Pradesh,"04/2008
(01/2009)","12/2019
(03/2026)","751.03
(893.35)",783.1,75
1677,"Bargi Diversion Project Phase - III [km. 104 to km 154]
(Water Resources-MP)
(400116)",Madhya Pradesh,"04/2007
(04/2007)","12/2019
(03/2026)","1229.15
(1399.7)",2068.79,80
1678,"Gosikhurd CADWM Project
(Department of water resources-MH - II)
(400095)",Maharashtra,"04/2017
(04/2017)","12/2019
(06/2026)","743.73
(743.73)",410.42,52
1679,"Urmodi Irrigation Project
(Department of water resources-MH - II)
(400105)",Maharashtra,"04/2017
(04/2018)","06/2022
(12/2026)","580.79
(895.81)",713.46,76
1680,"Sulwade-Jamphal-Kanoli Lift Irrigation Scheme
(Department of water resources-MH - II)
(400107)",Maharashtra,"04/2017
(02/2019)","06/2023
(06/2027)","2407.67
(2407.67)",2619.61,80
1681,"Purna Barrage-2 [Ner Dhamana] Medium Irrigation Project
(Department of water resources-MH - II)
(400109)",Maharashtra,"04/2017
(04/2018)","06/2020
(06/2026)","848.07
(888.43)",690.49,69
1682,"Jigaon Irrigation Project
(Department of water resources-MH - II)
(400112)",Maharashtra,"04/2017
(04/2018)","06/2028
(-)","7222.95
(7222.95)",9390.82,91
1683,"Bodwad Parisar Sinchan Yojna
(Department of Water Resources-MH)
(617422)",Maharashtra,"05/2002
(01/2017)","07/2027
(-)","1923.81
(1923.81)",1770.13,49
1684,"Waghur Project
(Department of water resources-MH - II)
(701383)",Maharashtra,"04/1996
(04/1996)","12/2019
(03/2026)","1058.99
(1758.51)",1557.73,89
