Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
941,"4L PS under NH configuration of Manikpur-Sahebganj of NH-139W
(National Highways Authority of India [NHAI])
(618791)",Bihar,"10/2024
(01/2026)","12/2027
(-)","1538.76
(1538.76)",0.23,5
942,"Aunta - Simaria including Ganga Bridge
(National Highways Authority of India [NHAI])
(618839)",Bihar,"NA
(08/2018)","02/2022
(05/2025)","1309.47
(2107.68)",805.51,100
943,"Simaria Km. 206.050 to Khagaria Km. 266.282
(National Highways Authority of India [NHAI])
(618840)",Bihar,"NA
(10/2016)","04/2019
(03/2025)","664.02
(891.64)",340.08,97
944,"4L Elevated Section and at-grade improvements at Begusarai town Simaria - Khagaria
section from Km. 221.047 to Km. 225.302 of NH-31
(National Highways Authority of India [NHAI])
(618841)",Bihar,"10/2021
(06/2022)","12/2024
(12/2025)","491.04
(348.38)",325.6,93
945,"Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630
(National Highways Authority of India [NHAI])
(618861)",Bihar,"09/2020
(04/2021)","07/2023
(-)","897.45
(1397.47)",697.42,97
946,"Maheshkunt-Saharsa-Purnea Pkg I km 0.00 to km. 90.00 of NH-107
(National Highways Authority of India [NHAI])
(618902)",Bihar,"02/2017
(12/2019)","12/2021
(08/2025)","662.44
(1311.22)",902.44,85
947,"Maheshkunt -Saharsa-Purnea Pkg II
(National Highways Authority of India [NHAI])
(618903)",Bihar,"NA
(12/2018)","12/2020
(11/2025)","1028.28
(1244.09)",814.45,89
948,"Chhapra - Hajipur from km. 143.200 to km. 209.200
(National Highways Authority of India [NHAI])
(618904)",Bihar,"NA
(01/2011)","07/2013
(-)","2127.86
(2171.6)",3.78,57
949,"4L of Bal. works of Patna - Gaya -Dobhi Pkg-II from km. 39.00 to km. 83.00 of Old NH-
83
(National Highways Authority of India [NHAI])
(618915)",Bihar,"09/2019
(11/2020)","11/2022
(05/2025)","1637.29
(777.2)",728.91,89
950,"4L of Bal. works of Patna - Gaya -Dobhi Pkg-III from km. 83.00 to km. 127.217 of Old
NH-83
(National Highways Authority of India [NHAI])
(618916)",Bihar,"09/2019
(11/2020)","11/2022
(05/2025)","1077.46
(799.7)",774.78,92
951,"Umagaon-Saharsa Package-IV Koshi Bridge & approach Road - Bheja-Bakaur
(NHAI)
(618953)",Bihar,"02/2019
(02/2020)","08/2023
(-)","1199.58
(1223.94)",864.12,87
952,"2L PS of Majhauli to Charout section from km. 0.00 to km. 63.655
(NHAI)
(618955)",Bihar,"01/2018
(11/2019)","11/2021
(-)","638.29
(1067.51)",125.18,99
953,"4L of Greenfield Alignment from Km. 47.000 to Km. 89.210 of Balbhadarpur to Bela
Nawda Section of NH-119D
(NHAI)
(619127)",Bihar,"03/2022
(03/2024)","03/2026
(-)","2185.75
(2118.46)",373.6,22
954,"Rehabilitation and Upgradation of Chorma - Bairgania Section of National Highway
No 227F to 2 lane with paved shoulders from Design Ch.0.000 to Ch. 34.566
(National Highways Authority of India [NHAI])
(619136)",Bihar,"06/2022
(02/2024)","01/2026
(-)","610.78
(628.65)",299.57,97
955,"Bakhtiyarpur Km 153.300 to Mokama Km 197.900
(National Highways Authority of India [NHAI])
(619152)",Bihar,"NA
(06/2017)","12/2019
(02/2021)","1182.94
(1898.84)",59.61,99
956,"Umagaon-Saharsa Package-V Bakaur-Parsarma-Bangaon-Bariyahi & Spur to Mahishi
(NHAI)
(619166)",Bihar,"10/2022
(12/2023)","12/2025
(-)","768.35
(968.42)",383.04,98
