Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
748,"Coach Production Factory Upgradation Project
(CPM/ICF)
(705244)",Tamil Nadu,"12/2017
(07/2018)","12/2021
(-)","520
(520)",192.25,0
749,"Doubling between Bhadrachalam Road and Dornakal
(South Central Railway [SCR] - II)
(616856)",Telangana,"08/2023
(04/2025)","04/2029
(-)","770.12
(770.12)",48.55,0
750,"Railway Manufacturing Unit
(RVNL - II)
(617409)",Telangana,"07/2016
(02/2023)","12/2026
(03/2026)","521.36
(521.36)",449.23,80
751,"Kazipet Wagon Overhauling Project
(RVNL)
(705252)",Telangana,"09/2017
(07/2017)","12/2023
(-)","385
(385)",0,0
752,"Manoharabad-Kothapalli New Rail Line [151 km]
(South Central Railway [SCR] - II)
(705437)",Telangana,"07/2016
(01/2017)","03/2027
(12/2027)","1160
(2781)",2342.66,71
753,"Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar
(North Eastern Railway (NER) - II)
(400204)",Uttar Pradesh,"10/2018
(03/2017)","10/2030
(10/2030)","4939.78
(4939.78)",1283.08,8
754,"Sahjanwa-Dohrighat
(North Eastern Railway (NER) - II)
(400205)",Uttar Pradesh,"08/2019
(03/2017)","03/2029
(03/2029)","1319.75
(1319.75)",522.19,3
755,"Varanasi-Pt. Deen Dayal Upadhyaya multitracking 15km including construction of new
Rail-cum-Road Bridge across Ganga River.
(Northern Railways)
(617213)",Uttar Pradesh,"10/2024
(10/2025)","10/2029
(-)","2464.46
(2464.46)",0,0
756,"Anandnagar - Ghugli via Maharajganj New line 52.7 km
(Construction NER)
(617252)",Uttar Pradesh,"10/2023
(11/2023)","03/2028
(-)","958.27
(958.27)",459.99,23
757,"Chunar-Chopan doubling project
(North Central Railway)
(617284)",Uttar Pradesh,"08/2023
(01/2025)","03/2028
(-)","1423.96
(1423.96)",82.29,11
758,"Surface triangle line bet. Bhadura stn and new crossing stn Karma
(East Central Railway [ECR] - I)
(617333)",Uttar Pradesh,"10/2022
(05/2024)","02/2027
(-)","199.96
(199.96)",1.05,0
759,"Doubling between Jaunpur Jn - Zaffarabad 6.28 km
(M/S SRC company Infra Private Limited)
(617370)",Uttar Pradesh,"03/2023
(02/2025)","01/2027
(-)","180.66
(180.66)",4,14
760,"Burhwal Gonda 3rd line
(North Eastern Railway [NER])
(705567)",Uttar Pradesh,"11/2017
(07/2019)","03/2025
(01/2026)","1016
(1118)",1489.37,88
761,"Janghai-Pratapgarh- Amethi
(CAO/C/II/NR)
(705588)",Uttar Pradesh,"11/2017
(03/2017)","03/2025
(03/2026)","722
(1194)",1619,70
762,"Lalitpur-Birari with flyover at Lalitpur- 16 Km
(North Central Railway)
(705766)",Uttar Pradesh,"03/2017
(11/2017)","12/2024
(01/2026)","304.44
(356)",243,82
763,"Allahabad-Bamhrauli Flyover Construction & 4th Railway Line Project
(North Central Railway)
(705771)",Uttar Pradesh,"04/2019
(10/2020)","03/2026
(03/2026)","494
(494)",384.81,70
764,"Mughalsarai-Allahabad, 3rd line
(North Central Railway)
(705772)",Uttar Pradesh,"12/2015
(03/2016)","12/2026
(03/2027)","2649
(2649.44)",1766.03,67
