Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
208,"Transmission System for evacuation of power from Mahan Energen Limited
Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617279)",Madhya Pradesh,"06/2025
(06/2025)","12/2027
(-)","558
(558)",16.74,0
209,"Transmission System for Evacuation of power from Potential RE Zone in Khavda Area
of Gujarat under phase IV 7GW-Part E4
(Power Grid Corporation of India Limited [POWERGRID])
(611966)",Maharashtra,"11/2023
(11/2023)","07/2025
(12/2025)","224.41
(224.41)",24.64,10
210,"Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW]
[POWERGRID Kurnool-IV Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617185)","Multi-States
(Andhra Pradesh,
Karnataka)","03/2025
(03/2025)","03/2027
(-)","5550
(5550)",281,0
211,"Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone Part-A and
Part-B
(Power Grid Corporation of India Limited [POWERGRID])
(900808)","Multi-States
(Andhra Pradesh,
Telangana)","11/2022
(03/2023)","11/2024
(12/2025)","3546.94
(3546.94)",3192.25,95
212,"Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D]
Systems [CSST&DS] in Arunachal Pradesh and Sikkim
(Power Grid Corporation of India Limited [POWERGRID])
(602223)","Multi-States
(Arunachal
Pradesh, Sikkim)","03/2021
(01/2016)","12/2018
(03/2027)","4754.42
(9129.32)",7462.2,81
213,"NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT
[NERPSIP]
(Power Grid Corporation of India Limited [POWERGRID])
(607709)","Multi-States
(Assam, Manipur,
Meghalaya,
Mizoram,
Nagaland, Tripura)","12/2014
(03/2016)","12/2018
(12/2025)","5111.33
(6700)",5277.24,96
214,"Eastern Region Expansion Scheme-43 [ERES-43]
(Power Grid Corporation of India Limited [POWERGRID])
(617271)","Multi-States
(Bihar, Odisha,
West Bengal)","09/2024
(09/2024)","03/2026
(-)","342.69
(342.69)",0.6,0
215,"Eastern Region Expansion Scheme-44 [ERES-44]
(Power Grid Corporation of India Limited [POWERGRID])
(617270)","Multi-States
(Bihar, West
Bengal)","11/2024
(11/2024)","05/2026
(-)","408.94
(408.94)",0.3,0
216,"Transmission Network Expansion in Gujarat to increase its ATC from ISTS Part B
(Power Grid Corporation of India Limited [POWERGRID])
(400005)","Multi-States
(Dadra & Nagar
Haveli and Daman
& Diu, Gujarat,
Maharashtra)","01/2022
(07/2022)","06/2023
(12/2025)","4546.26
(4546.26)",4172.96,93
217,"Transmission System Strengthening Scheme for evacuation of power from SEZ in
Rajasthan 8.1 GW under Phase II Part G
(Power Grid Corporation of India Limited [POWERGRID])
(608922)","Multi-States (Delhi,
Haryana,
Rajasthan)","05/2022
(05/2022)","11/2023
(11/2025)","1666
(2218)",2129.28,95
218,"Transmission system for evacuation of power from REZ in Rajasthan 20GW under
Phase-III Part J
(Power Grid Corporation of India Limited [POWERGRID])
(611735)","Multi-States (Delhi,
Rajasthan)","12/2022
(12/2022)","03/2025
(04/2026)","331
(331)",82.72,29
219,"Transmission Scheme for Evacuation of power from REZ in Rajasthan [20 GW] under
Phase-III Part D [Sikar Khetri Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612132)","Multi-States (Delhi,
Rajasthan)","02/2024
(02/2024)","08/2025
(05/2026)","2000
(2000)",1380.2,62
