Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1309,"Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border
Greenfield section of NH-31 Package II [from Shahapur km 42.500 to Pindari km
78.150] on EPC Mode in the state of Uttar Pradesh.
(National Highways Authority of India [NHAI])
(618884)",Uttar Pradesh,"10/2022
(10/2023)","10/2025
(-)","1493.65
(1311.44)",610.51,80
1310,"Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border
Greenfield section of NH-31 Package IV [from Buxur Spur of length km 17.270 on
EPC Mode in the state of Uttar Pradesh.
(National Highways Authority of India [NHAI])
(618885)",Uttar Pradesh,"10/2022
(06/2023)","06/2025
(-)","617.88
(549.02)",218.78,74
1311,"4L Greenfield Western Side spur of Rampur-Rudrapur Section from Km 0.000 to Km
13.700 connecting NH-24 to NH-87 bypassing rampur town
(National Highways Authority of India [NHAI])
(618911)",Uttar Pradesh,"12/2021
(05/2023)","11/2024
(03/2026)","646.27
(637.83)",146.09,61
1312,"Bijnor-Kotawali
(National Highways Authority of India [NHAI])
(618925)",Uttar Pradesh,"02/2021
(11/2021)","05/2023
(02/2026)","300.58
(334.48)",247.05,95
1313,"4L Prayagraj Greenfield By-pass from design Km 50860 near Nibi Kala Uperhar to
design Km 64763 on NH-19 near Khodaypur Kasgaon including Interchange loop at
NH-19
(National Highways Authority of India [NHAI])
(618959)",Uttar Pradesh,"08/2023
(12/2023)","03/2025
(-)","1017.99
(427.54)",406.1,99
1314,"4 Lane Inner Ring Road around Allahabad City Pkg-2 Prayagraj Southern Bypass
43.200 - 50.860
(National Highways Authority of India [NHAI])
(618960)",Uttar Pradesh,"08/2023
(12/2023)","06/2026
(-)","1377.51
(1007.62)",292.08,39
1315,"6L access control Greenfield highway of Vill-Khyawari to Vill-Latifpur at Saharanpur
Bypass from Km. 82.000 to Km. 119.790 Pkg-4
(National Highways Authority of India [NHAI])
(618968)",Uttar Pradesh,"03/2021
(09/2022)","09/2024
(-)","1428.19
(1439.35)",1166.56,69
1316,"6L access control Greenfield highway of Vill-Lohadda to Vill-Karaunda Mahajan from
Km. 27.000 to Km. 56.500 Pkg-2
(National Highways Authority of India [NHAI])
(618970)",Uttar Pradesh,"03/2021
(09/2022)","09/2024
(-)","1335.45
(1335.38)",977.98,62
1317,"Construction of 2 lane with paved shoulder of Kund Bypass from Design Km 35.130 to
Km 47.700 existing Km 33.130 to Km 41.260 of NH-109 in the State of Uttarakhand
(MoRTH)
(617929)",Uttarakhand,"02/2018
(05/2018)","05/2020
(02/2021)","247.41
(247.41)",0,73
1318,"Construction & Widening Including Augustmuni Bypass Ch-16.545 to Ch - 19.890 to
2L/PS from Km 16.545-Km 33.130 & 45.980 -57.975 Augustmuni to Kund & Guptkashi
to Sitapur on NH 109 in UK
(MoRTH)
(617968)",Uttarakhand,"03/2017
(02/2018)","02/2020
(07/2021)","418.89
(418.89)",178.35,95
