Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
414,"Dhamra Haldia Pipeline Project
(Ministry of Petroleum & Natural Gas)
(701344)","Multi-States
(Odisha, West
Bengal)","03/2020
(03/2020)","11/2022
(03/2026)","1030.65
(1125)",885.2,91
415,"City Gas Distribution Projects at Fazilka [except area already authorized], Ganganagar
and Hanumangarh districts
(Bharat Petroleum Corporation Limited [BPCL])
(709794)","Multi-States
(Punjab,
Rajasthan)","12/2022
(12/2022)","06/2030
(06/2030)","3207
(3207)",377.38,27
416,"Augmentation/ Revamping of Dimapur Depot, Dimapur
(MinistryofPetroleumNaturalGas)
(709786)",Nagaland,"08/2023
(08/2023)","11/2027
(11/2027)","227.62
(227.62)",15.85,28
417,"Integrated Para Xylene [PX] and Purified Terephthalic Acid [PTA] Project at Paradip
Refinery
(Ministry of Petroleum & Natural Gas)
(604859)",Odisha,"07/2020
(07/2020)","01/2024
(08/2026)","13805
(11783)",8613.21,92
418,"City Gas Distribution [CGD] Project in Gajapati, Kandhamal, Boudh, & Sonepur GA
(GAIL Gas)
(617818)",Odisha,"02/2022
(02/2022)","02/2030
(02/2030)","514.91
(514.91)",19.92,4
419,"CUF POL Depot at Sadashibpur [Meramundali], Odisha
(MinistryofPetroleumNaturalGas)
(709800)",Odisha,"04/2021
(04/2021)","03/2026
(03/2026)","393.54
(393.54)",153.37,54
420,"Life Extension of 48 well platforms of Mumbai High & Heera Fields
(Oil and Natural Gas Corporation Limited [ONGC])
(400119)",Offshore,"12/2015
(12/2015)","04/2018
(03/2026)","3190.69
(3375.9)",3123.2,90
421,"PRP-VIII [Group-A]
(Ministry of Petroleum & Natural Gas)
(616950)",Offshore,"09/2024
(09/2024)","02/2026
(05/2026)","1486.4
(1486.4)",394.85,30
422,"Daman Upside Development Project
(Oil and Natural Gas Corporation Limited [ONGC])
(709839)",Offshore,"06/2022
(06/2022)","10/2025
(02/2026)","4144.41
(6406.9)",4833.7,93
423,"MHN TCPP PGC BGC Project [MTPBP]
(Ministry of Petroleum & Natural Gas)
(709848)",Offshore,"06/2022
(06/2022)","05/2026
(05/2026)","2329.45
(2354.23)",1148.9,66
424,"PRP-VIII Group B [NH & BS Asset]
(Ministry of Petroleum & Natural Gas)
(709849)",Offshore,"06/2024
(06/2024)","02/2026
(05/2026)","2379.84
(3165.53)",2115.21,77
425,"Integrated Development of 4 Contract Areas under DSF-II
(Ministry of Petroleum & Natural Gas)
(709851)",Offshore,"05/2023
(05/2023)","04/2027
(04/2027)","6183.79
(6183.79)",895.56,28
