Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
280,"Dhanbad Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702741)",Jharkhand,"02/2017
(12/2018)","03/2023
(03/2026)","216.55
(216.55)",129.16,74
281,"SAAP-3 Water Supply Infrastructure SAAP-3 Project
(Ministry of Housing & Urban Affairs)
(702742)",Jharkhand,"02/2017
(12/2018)","10/2023
(03/2026)","159.31
(159.31)",87.5,66
282,"Augmentation and Strenghthning of Urban Water Supply Phase 1 - SAAP 3
(Ministry of Housing & Urban Affairs)
(702746)",Jharkhand,"02/2017
(12/2018)","03/2023
(03/2026)","278.28
(278.28)",186.5,79
283,"Belgavi Improvement in Sewerage System Project
(Ministry of Housing & Urban Affairs)
(702760)",Karnataka,"12/2015
(10/2016)","07/2023
(12/2025)","162.73
(162.73)",85.71,80
284,"24/7 water supply under AMRUT for Davanagere
(Ministry of Housing & Urban Affairs)
(702764)",Karnataka,"11/2016
(01/2018)","03/2023
(12/2025)","174.96
(174.96)",93.18,65
285,"Indore Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702793)",Madhya Pradesh,"12/2016
(11/2017)","03/2023
(12/2025)","287.17
(287.17)",252.5,99
286,"Jabalpur Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702798)",Madhya Pradesh,"10/2018
(12/2017)","03/2023
(12/2025)","362.31
(362.31)",322.31,93
287,"Satna Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702808)",Madhya Pradesh,"11/2015
(12/2016)","03/2024
(12/2025)","191.56
(215.89)",191.79,86
288,"Singrauli Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702810)",Madhya Pradesh,"05/2016
(11/2017)","03/2023
(12/2025)","402.01
(402.01)",357.68,90
289,"Kalyan-Dombivali Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702833)",Maharashtra,"07/2016
(09/2019)","10/2023
(12/2025)","194.2
(194.2)",130.6,70
290,"Mira-Bhayandar Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702840)",Maharashtra,"11/2016
(08/2018)","03/2023
(12/2025)","204.55
(204.55)",186.13,99
291,"Nagpur Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702842)",Maharashtra,"12/2015
(08/2018)","03/2023
(12/2025)","273.78
(273.78)",266.11,99
292,"Pune Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702851)",Maharashtra,"03/2017
(07/2017)","03/2023
(10/2025)","235.95
(235.95)",184.98,92
293,"Solapur Sewerage Management Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702854)",Maharashtra,"03/2017
(04/2018)","03/2023
(12/2025)","180.24
(180.24)",155.01,91
294,"Jalandhar Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(703021)",Punjab,"11/2016
(08/2020)","08/2023
(03/2026)","258.53
(258.53)",161.02,58
295,"Patiala Water Supply Infrastructure Part-2 Project
(Ministry of Housing & Urban Affairs)
(703057)",Punjab,"11/2016
(08/2020)","10/2023
(12/2025)","287
(287)",213.64,99
