Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1015,"Jagadhari - Tajewala from Km -0.175 to 32.337 km of NH-344
(National Highways Authority of India [NHAI])
(618936)",Haryana,"03/2022
(02/2023)","02/2025
(03/2026)","1269.5
(919.43)",632.77,55
1016,"4L PS of Ambala Ring Road of New NH-44
(National Highways Authority of India [NHAI])
(619080)",Haryana,"02/2023
(10/2023)","10/2025
(-)","1093.35
(1225.41)",353.01,68
1017,"4L of Jind-Gohana road Package-1 from km. 0.00 to km. 40.601 of NH-352 A under
NHO
(National Highways Authority of India [NHAI])
(619092)",Haryana,"01/2019
(07/2020)","07/2022
(-)","994.22
(1606.82)",416.79,99
1018,"4/6L of Gurgaon - Pataudi - Rewari from km. 0.00 to km.43.87 of NH-352W
(National Highways Authority of India [NHAI])
(619132)",Haryana,"05/2020
(11/2021)","11/2023
(12/2025)","1810.04
(1917.5)",462.02,72
1019,"Rehabilitation and Upgradation to 2-lane/Intermediate lane configuration of Ashyari-
Shri Kyari Section km 50.000 to km 75.000 of NH-707 in the state of Himachal
Pradesh under Green National Highways Corridor Project GNHCP with the loan
assistance of World Bank on EPC mode.
(MoRTH)
(618050)",Himachal Pradesh,"08/2020
(09/2021)","09/2023
(11/2024)","345.89
(359.56)",146.64,98
1020,"Rehabilitation and Upgrading of NH-707 OLD 72-B Package - 2 Hewna to Ashyari
(MoRTH)
(618051)",Himachal Pradesh,"04/2020
(03/2021)","03/2023
(03/2023)","242.8
(220.95)",74.87,98
1021,"Improvement/construction of existing CL-5 Road to NH Intermediate lane specification
with hard shoulder from Km 133.000 to 166.000 net Length 33.000 kms of NH-505
Sumdo-Kaza-Gramphoo road in the state of Himachal Pradesh on EPC mode under
project Deepak, BRO
(MoRTH)
(618216)",Himachal Pradesh,"03/2021
(07/2023)","06/2026
(-)","230.55
(203.15)",15.16,23
1022,"Improvement/construction of existing Class-5 Road to NH Intermediate lane
specification with hard shoulder from existing Km 76/340 to 134/940 Design chainage
from Km 76/300 to 133/000 net Length 56.700 kms of NH-505 Sumdo-Kaza-
Gramphoo road in the state of Himachal Pradesh Package I
(MoRTH)
(618217)",Himachal Pradesh,"03/2021
(05/2023)","05/2026
(-)","314.67
(244.15)",76.97,57
1023,"Rehabilitation and Upgradation to 2-lane configuration of Kalwahn-Mandi Section km
208.950 to 250.592 of NH-70 in the State of Himachal Pradesh under Green National
Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC
mode.Package-3
(MoRTH)
(618230)",Himachal Pradesh,"08/2020
(10/2022)","04/2025
(-)","314.32
(314.32)",0,56
1024,"Rehabilitation and Upgradation to 2-lane configuration of Hamirpur-Karnohal Section
km 141.00 to 181.00 of NH-70 in the State of Himachal Pradesh under Green National
Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC
mode.Package-1
(MoRTH)
(618231)",Himachal Pradesh,"08/2020
(06/2022)","12/2024
(-)","371.93
(371.93)",185.24,85
1025,"Nerchowk km 190.000 to Pandoh including Pandoh bypass km221.305
(National Highways Authority of India [NHAI])
(618850)",Himachal Pradesh,"03/2016
(01/2018)","07/2020
(07/2025)","1464.12
(1651.67)",841.02,100
1026,"4L Sundar Nagar Bypass from Km.173.900 to Km.179.600 of NH-21
(National Highways Authority of India [NHAI])
(618852)",Himachal Pradesh,"02/2022
(06/2022)","06/2024
(-)","191.11
(192.11)",181.27,100
