Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
548,"Quadrupling between Gandhidham Adipur with Y connection at Adipur for providing
direct entry towards Mundra Port and Bhuj and high level platform at Gopalpur 11Kms
(Western Railway (WR) - II)
(611944)",Gujarat,"02/2023
(02/2023)","03/2026
(01/2026)","152.44
(152.44)",104.58,85
549,"Petlad Bhadran 23 Kms
(Western Railway)
(611945)",Gujarat,"05/2022
(05/2022)","05/2030
(05/2030)","307.11
(307.11)",13.59,17
550,"Samlaya Timba Road 54 km
(PCE/WR)
(611970)",Gujarat,"02/2023
(02/2023)","03/2030
(03/2030)","670.17
(670.17)",45.21,12
551,"Samni Jambusar 24 km
(PCE/WR)
(611971)",Gujarat,"05/2022
(05/2022)","03/2030
(03/2030)","350
(349.93)",67.73,31
552,"Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms
(Western Railway (WR) - II)
(611974)",Gujarat,"08/2023
(08/2023)","12/2026
(06/2027)","1430
(1430)",271.82,25
553,"Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives
Manufacturing at
(PCE/WR)
(611977)",Gujarat,"05/2022
(02/2023)","02/2025
(-)","487
(487)",222.88,53
554,"Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at
(PCE/WR)
(611978)",Gujarat,"11/2022
(03/2023)","03/2025
(-)","158
(158)",51.87,10
555,"Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii
(Western Railway (WR) - II)
(611979)",Gujarat,"01/2023
(04/2023)","06/2025
(03/2026)","250
(250)",110.15,70
556,"4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS
(Western Railway WR - II)
(612072)",Gujarat,"02/2023
(02/2023)","03/2027
(07/2028)","961.67
(961.67)",359.61,18
557,"Redevelopment of Ahmedabad railway station and associated infrastructure on
engineering, procurement and construction mode
(Rail Land Development Authority)
(613786)",Gujarat,"01/2023
(11/2023)","03/2028
(-)","2379
(2379)",790.14,23
558,"Devbhumi Dwarka [Okha] - Kanalus Doubling
(Western Railway (WR) - II)
(618972)",Gujarat,"12/2025
(12/2025)","12/2028
(-)","1456.77
(1456.77)",0,0
559,"Miyagam-Karjan-Dabhoi-Samlaya [GC]
(Western Railway [WR] - II)
(705458)",Gujarat,"01/2017
(01/2017)","03/2021
(12/2026)","483.88
(1039.13)",621.62,41
560,"Modasa-Shamlaji Road Railway Line Project
(Western Railway WR - II)
(706757)",Gujarat,"09/2012
(04/2008)","03/2025
(03/2026)","262
(262)",341.47,63
