Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
212,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2
5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR
TRANSMISSION LIMITED]
(Power Grid Corporation of India Limited [POWERGRID])
(615344)",Madhya Pradesh,"10/2024
(10/2024)","10/2026
(03/2027)","3674
(3674)",1253.56,26
213,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5
GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615346)",Madhya Pradesh,"08/2024
(08/2024)","08/2026
(12/2026)","2708
(2708)",1137.36,48
214,"Transmission System for evacuation of power from Mahan Energen Limited
Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617279)",Madhya Pradesh,"06/2025
(06/2025)","12/2027
(-)","558
(558)",38.66,2
215,"Augmentation of Transformation Capacity and Implementation of Line Bays at
Mandsaur S/S for RE Interconnection [SPV Name- POWERGRID Mandsaur I RE
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617802)",Madhya Pradesh,"10/2025
(10/2025)","03/2028
(-)","319
(319)",7.36,1
216,"Mahan Transmission Limited
(Adani Transmission Limited)
(619024)",Madhya Pradesh,"03/2025
(03/2025)","04/2027
(-)","3125.32
(3125.32)",50.79,12
217,"Transmission System for Evacuation of power from Potential RE Zone in Khavda Area
of Gujarat under phase IV 7GW-Part E4
(Power Grid Corporation of India Limited [POWERGRID])
(611966)",Maharashtra,"11/2023
(11/2023)","07/2025
(03/2026)","224.41
(224.41)",121.18,63
218,"WRNES Talegaon Power Transmission Limited
(Adani Transmission Limited)
(619027)",Maharashtra,"NA
(05/2025)","01/2028
(-)","2000
(2000)",0,5
219,"Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW]
[POWERGRID Kurnool-IV Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617185)","Multi-States
(Andhra Pradesh,
Karnataka)","03/2025
(03/2025)","03/2027
(-)","5550
(5550)",787,9
220,"Transmission System for Integration of Ananthapur 2 REZ Phase 1 for 4.5 GW. SPV
Name Anantapuram 2 REZ Transmission Ltd
(Sterlite Power)
(617806)","Multi-States
(Andhra Pradesh,
Karnataka)","08/2024
(03/2025)","03/2027
(-)","4535.99
(4535.99)",401.57,32
221,"Inter-Regional Strengthening between SR Grid and ER Grid
(Power Grid Corporation of India Limited [POWERGRID])
(619030)","Multi-States
(Andhra Pradesh,
Odisha)","02/2026
(02/2026)","08/2028
(-)","2722.5
(2722.5)",0,0
