Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
71,"KANCHAN OC EXP
(South Eastern Coalfields Limited [SECL])
(613802)",Madhya Pradesh,"12/2014
(12/2014)","03/2026
(03/2028)","371.04
(371.04)",144.61,58
72,"JHIRIA WEST OCP [1.5 MTY]
(South Eastern Coalfields Limited [SECL])
(613803)",Madhya Pradesh,"01/2024
(01/2024)","03/2029
(-)","366.94
(366.94)",34.12,41
73,"RPR TAWA-III UG 0.84 MTY
(Western Coalfields Limited [WCL])
(613804)",Madhya Pradesh,"12/2021
(12/2021)","03/2027
(-)","314.09
(314.09)",6.08,17
74,"AMALGAMATED DHANKASA & JAMUNIA
(Western Coalfields Limited [WCL])
(615185)",Madhya Pradesh,"09/2022
(09/2022)","03/2027
(-)","399.2
(399.2)",96.21,66
75,"RPR OF VISHNUPURI UG TO OC
(Western Coalfields Limited [WCL])
(615187)",Madhya Pradesh,"11/2022
(11/2022)","03/2029
(-)","220.62
(220.62)",0,11
76,"URDHAN EXPANSION OC COST PLUS
(Western Coalfields Limited [WCL])
(615194)",Madhya Pradesh,"07/2022
(01/2023)","03/2031
(-)","206.88
(206.88)",27.19,0
77,"SHARDA UG MINE
(Western Coalfields Limited [WCL])
(615195)",Madhya Pradesh,"07/2022
(09/2023)","03/2028
(-)","166.25
(166.25)",4.41,9
78,"GANDHIGRAM UG MINE
(Western Coalfields Limited [WCL])
(615206)",Madhya Pradesh,"08/2019
(08/2019)","03/2026
(-)","414.15
(414.15)",18.04,56
79,"BHATADI EXPANSION OC
(Western Coalfields Limited [WCL])
(400033)",Maharashtra,"02/2020
(05/2022)","03/2028
(-)","580.61
(580.61)",84.73,31
80,"AMALGAMATED YEKONA I & YEKONA
(Western Coalfields Limited [WCL])
(400177)",Maharashtra,"08/2015
(08/2015)","03/2025
(03/2026)","727.28
(727.28)",539.9,80
81,"DINESH[MAKARDHOKRA-III] OC
(Western Coalfields Limited [WCL])
(400178)",Maharashtra,"02/2020
(02/2020)","03/2027
(-)","822.88
(822.88)",623.1,34
82,"DHUPTALA OC [SASTI UG TO OC ]
(Western Coalfields Limited [WCL])
(400353)",Maharashtra,"02/2019
(10/2021)","03/2028
(-)","711.01
(711.01)",169.79,19
83,"SAONER UG MINE -1 EXPANSION 1.
(Western Coalfields Limited [WCL])
(615184)",Maharashtra,"01/2022
(01/2022)","03/2028
(-)","228.64
(228.64)",146.08,68
84,"SASTI EXPANSION OPENCAST
(Western Coalfields Limited [WCL])
(615186)",Maharashtra,"08/2020
(08/2020)","03/2026
(-)","319.04
(319.04)",91.82,20
85,"NEW MAJRI UG TO OC 3 MTY COST
(Western Coalfields Limited [WCL])
(615188)",Maharashtra,"05/2019
(09/2022)","03/2027
(-)","402.27
(402.27)",60.25,24
