Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
208,"Transmission System for Evacuation of power from Potential RE Zone in Khavda Area
of Gujarat under phase IV 7GW-Part E4
(Power Grid Corporation of India Limited [POWERGRID])
(611966)",Maharashtra,"11/2023
(11/2023)","07/2025
(03/2026)","224.41
(224.41)",109.96,49
209,"Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW]
[POWERGRID Kurnool-IV Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617185)","Multi-States
(Andhra Pradesh,
Karnataka)","03/2025
(03/2025)","03/2027
(-)","5550
(5550)",610,4
210,"Transmission System for Integration of Ananthapur 2 REZ Phase 1 for 4.5 GW. SPV
Name Anantapuram 2 REZ Transmission Ltd
(Sterlite Power)
(617806)","Multi-States
(Andhra Pradesh,
Karnataka)","08/2024
(03/2025)","03/2027
(-)","4535.99
(4535.99)",401.57,32
211,"Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone Part-A and
Part-B
(Power Grid Corporation of India Limited [POWERGRID])
(900808)","Multi-States
(Andhra Pradesh,
Telangana)","11/2022
(03/2023)","11/2024
(03/2026)","3546.94
(3546.94)",3440.49,98
212,"Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D]
Systems [CSST&DS] in Arunachal Pradesh and Sikkim
(Power Grid Corporation of India Limited [POWERGRID])
(602223)","Multi-States
(Arunachal
Pradesh, Sikkim)","10/2014
(10/2014)","12/2018
(03/2027)","4754.42
(9129.32)",7809.22,82
213,"NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT
[NERPSIP]
(Power Grid Corporation of India Limited [POWERGRID])
(607709)","Multi-States
(Assam, Manipur,
Meghalaya,
Mizoram,
Nagaland, Tripura)","12/2014
(03/2016)","12/2018
(03/2026)","5111.33
(6700)",5442.41,96
214,"Eastern Region Expansion Scheme-43 [ERES-43]
(Power Grid Corporation of India Limited [POWERGRID])
(617271)","Multi-States
(Bihar, Odisha,
West Bengal)","09/2024
(09/2024)","03/2026
(06/2026)","342.69
(342.69)",6.85,4
215,"Inter-regional [NR-WR] Transmission System strengthening to relieve the loading of
765 kV Vindhyachal-Varanasi D/c line
(Power Grid Corporation of India Limited [POWERGRID])
(617807)","Multi-States
(Bihar, Uttar
Pradesh)","10/2025
(10/2025)","10/2027
(-)","2368
(2368)",3,0
216,"Eastern Region Expansion Scheme-44 [ERES-44]
(Power Grid Corporation of India Limited [POWERGRID])
(617270)","Multi-States
(Bihar, West
Bengal)","11/2024
(11/2024)","05/2026
(03/2027)","408.94
(408.94)",0.4,0
217,"Transmission Network Expansion in Gujarat to increase its ATC from ISTS Part B
(Power Grid Corporation of India Limited [POWERGRID])
(400005)","Multi-States
(Dadra & Nagar
Haveli and Daman
& Diu, Gujarat,
Maharashtra)","01/2022
(07/2022)","06/2023
(03/2026)","4546.26
(4546.26)",4358.49,95
218,"Transmission system for evacuation of power from REZ in Rajasthan 20GW under
Phase-III Part J
(Power Grid Corporation of India Limited [POWERGRID])
(611735)","Multi-States (Delhi,
Rajasthan)","12/2022
(12/2022)","03/2025
(07/2026)","331
(331)",142.84,42
219,"Transmission Scheme for Evacuation of power from REZ in Rajasthan [20 GW] under
Phase-III Part D [Sikar Khetri Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612132)","Multi-States (Delhi,
Rajasthan)","02/2024
(02/2024)","08/2025
(06/2026)","2000
(2000)",1565.4,76
