Sl.No,"Project Name
(Agency)
(Project Code) (Legacy OCMS Code) (PMGID)",State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
647,"Kazipet-Vijayawada 3rd line with electrification [220 km]
(South Central Railway [SCR] - II)
(705612)
(-) (-)","Multi-States
(Andhra Pradesh,
Telangana)","03/2013
(08/2014)","02/2025
(12/2025)","1953
(3363)",5192.51,95.02
648,"Vijayawada - Kazipet Byepass line
(South Central Railway [SCR] - II)
(705632)
(-) (-)","Multi-States
(Andhra Pradesh,
Telangana)","04/2016
(04/2016)","01/2025
(12/2025)","647
(904)",1249.39,93.6
649,"Murkongselek-Pasighat
(Northeast Frontier Railway [NFR] - II)
(705401)
(-) (-)","Multi-States
(Arunachal
Pradesh, Assam)","02/2011
(03/2023)","03/2025
(12/2026)","435
(1250)",887.87,72
650,"Tetlia-Byrnihat New Railway Line
(Northeast Frontier Railway [NFR])
(705394)
(-) (-)","Multi-States
(Assam,
Meghalaya)","08/2010
(03/2007)","11/2011
(06/2027)","1304.62
(1304.62)",1258.8,86.16
651,"Lumding Furkating Doubling Project 140 km
(Northeast Frontier Railway [NFR])
(616701)
(-) (-)","Multi-States
(Assam,
Nagaland)","02/2024
(01/2025)","02/2028
(-)","2123.7
(2123.7)",141.06,12.5
652,"Dimapur [Dhansiri]-Sukhobi Kohima [Zubza] NL [82.5 Km]
(Northeast Frontier Railway [NFR] - II)
(705392)
(-) (-)","Multi-States
(Assam,
Nagaland)","08/2015
(02/2016)","03/2025
(12/2029)","6663
(6663)",6748.9,46.5
653,"New Delhi- Howrah Speed Booster[160Kmph] Project
(PCE/NCR)
(705794)
(-) (-)","Multi-States
(Bihar, Delhi,
Jharkhand, Uttar
Pradesh, West
Bengal)","09/2019
(09/2019)","03/2024
(-)","6684.81
(6684.81)",127.03,0
654,"Multi tracking of Son Nagar-Andal 374.53 rkm & 814.38 tkm
(East Central Railway [ECR] - I)
(616699)
(-) (-)","Multi-States
(Bihar, Jharkhand)","08/2023
(08/2023)","03/2028
(-)","12333.57
(12333.6)",882.77,18
655,"Koderma-Tilaiya New Line
(East Central Railway [ECR] - I)
(705375)
(-) (-)","Multi-States
(Bihar, Jharkhand)","11/2004
(03/2002)","02/2025
(02/2026)","1626
(2486.62)",2221.76,95.6
656,"Pirpainti - Jasidih [100.52 Km] New BG line
(Eastern Railway [ER] - I)
(705385)
(-) (-)","Multi-States
(Bihar, Jharkhand)","03/2014
(03/2022)","03/2028
(03/2028)","2555
(2555)",1117.17,61.9
657,"NER Provision of Automatic Block Signalling on Gorakhpur Cantt[Excl] Chhapra
Gramin & Burhwal Jn [Excl] Sitapur Jn section of high density routes
(North Eastern Railway [NER])
(611669)
(-) (-)","Multi-States
(Bihar, Uttar
Pradesh)","05/2022
(06/2023)","03/2027
(03/2028)","380.47
(380.47)",258.65,25
658,"Gorakhpur-Valmikinagar Doubling project
(NER)
(617224)
(-) (-)","Multi-States
(Bihar, Uttar
Pradesh)","08/2023
(03/2024)","12/2027
(-)","1120
(1120)",442.7,32
