Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
413,"Upgradation of Facilities of Numaligarh-Siliguri Product Pipeline [NSPL] for
transportation of additional products from existing 1.72 MMTPA to 5.5 MMTPA
(Ministry of Petroleum & Natural Gas)
(701350)","Multi-States
(Assam, West
Bengal)","NA
(06/2021)","12/2024
(10/2025)","860
(860)",615.47,98
414,"CGD Project in Banka, Dumka, Godda, Jamtara, Pakur, Sahibganj GA ID 11A.02
(Hindustan Petroleum Corporation Limited)
(709757)","Multi-States
(Bihar, Jharkhand)","06/2022
(06/2022)","06/2030
(06/2030)","1377
(1377)",335.79,27
415,"Mumbai Nagpur Jharsuguda Pipeline Project
(Ministry of Petroleum & Natural Gas)
(701354)","Multi-States
(Chhattisgarh,
Madhya Pradesh,
Maharashtra,
Odisha)","06/2020
(06/2020)","05/2023
(12/2025)","7844.25
(8255)",6609.4,96
416,"Mehsana-Bhatinda & Bhatinda-Jammu Natural Gas Pipeline
(Ministry of Petroleum & Natural Gas)
(701330)","Multi-States
(Gujarat, Haryana,
Punjab,
Rajasthan)","NA
(07/2011)","06/2024
(12/2025)","7392
(7392)",6308,90
417,"Gurdaspur Jammu Pipeline
(Gas Authority of India Limited [GAIL])
(612853)","Multi-States
(Jammu and
Kashmir, Punjab)","07/2023
(07/2023)","07/2026
(07/2026)","521.9
(521.9)",206,37
418,"Kochi - Koottanad - Bangalore - Mangalore Pipeline Phase-II
(Ministry of Petroleum & Natural Gas)
(701228)","Multi-States
(Karnataka,
Kerala, Tamil
Nadu)","06/2009
(06/2009)","12/2012
(12/2025)","2915
(5909)",4453.29,95
419,"City Gas Distribution Maharashtra Natural Gas Limited
(Ministry of Petroleum & Natural Gas)
(701338)","Multi-States
(Karnataka,
Maharashtra)","01/2006
(01/2006)","06/2031
(06/2031)","5535
(5535)",3883.25,0
420,"Dhamra Haldia Pipeline Project
(Ministry of Petroleum & Natural Gas)
(701344)","Multi-States
(Odisha, West
Bengal)","03/2020
(03/2020)","11/2022
(12/2025)","1030.65
(1125)",865.2,88
421,"City Gas Distribution Projects at Fazilka [except area already authorized], Ganganagar
and Hanumangarh districts
(Bharat Petroleum Corporation Limited [BPCL])
(709794)","Multi-States
(Punjab,
Rajasthan)","12/2022
(12/2022)","06/2030
(06/2030)","3207
(3207)",345.1,24
422,"Augmentation/ Revamping of Dimapur Depot, Dimapur
(MinistryofPetroleumNaturalGas)
(709786)",Nagaland,"NA
(08/2023)","11/2027
(11/2027)","227.62
(227.62)",9.34,23
423,"Integrated Para Xylene [PX] and Purified Terephthalic Acid [PTA] Project at Paradip
Refinery
(Ministry of Petroleum & Natural Gas)
(604859)",Odisha,"NA
(07/2020)","01/2024
(08/2026)","13805
(11783)",8373.41,91
424,"CUF POL Depot at Sadashibpur [Meramundali], Odisha
(MinistryofPetroleumNaturalGas)
(709800)",Odisha,"NA
(04/2021)","03/2026
(03/2026)","393.54
(393.54)",107.85,45
425,"Life Extension of 48 well platforms of Mumbai High & Heera Fields
(Oil and Natural Gas Corporation Limited [ONGC])
(400119)",Offshore,"12/2015
(12/2015)","04/2018
(12/2025)","3190.69
(3375.9)",3113.26,89
