Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
581,"Kumbalam-Turavur doubling project [15.59 Km]
(Ministry of Railways)
(705638)",Kerala,"04/2023
(04/2023)","03/2027
(03/2027)","813
(802.8)",81.31,20
582,"Ernakulam-Kumbalam doubling project [7.71 Km]
(SR-ERS)
(705639)",Kerala,"04/2023
(04/2023)","03/2028
(02/2027)","601
(595.39)",294.57,21
583,"Lalitpur-Satna, Rewa-Singrauli & Mahoba-Khajuraho
(North Central Railway)
(705480)",Madhya Pradesh,"01/2007
(03/1998)","03/2027
(12/2027)","8914
(8914)",6546.4,73
584,"Katni - Bina Third Railway Line [279 km]
(West Central Railway WCR I)
(705651)",Madhya Pradesh,"06/2016
(01/2017)","03/2022
(12/2025)","2478.23
(4127.23)",3344.51,98
585,"Satna-Rewa Railway Line Doubling Project
(West Central Railway [WCR] - II)
(705659)",Madhya Pradesh,"11/2015
(08/2017)","03/2026
(03/2026)","500
(584)",545.71,85
586,"Doubling of Katni - Singrauli Railway Line [261 km]
(Indian Railway Construction International Limited [IRCON])
(705660)",Madhya Pradesh,"03/2016
(03/2017)","12/2025
(12/2025)","2445
(4377)",3253.53,100
587,"Katni Grade Separator/Bye Pass
(Indian Railway Construction International Limited [IRCON])
(705661)",Madhya Pradesh,"03/2016
(09/2017)","09/2024
(03/2026)","1248
(1248)",1718.76,95
588,"Indore - Budni New Railway Line [198 kms]
(RVNL - II)
(705763)",Madhya Pradesh,"08/2019
(10/2020)","09/2030
(09/2030)","7474
(7474)",1939.51,27
589,"Nimach-Ratlam Doubling [133 Km]
(Western Railway [WR] - II)
(705933)",Madhya Pradesh,"10/2021
(10/2021)","10/2027
(10/2027)","1095.88
(1095.88)",1067.49,89
590,"DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS]
(Central Railway)
(400019)",Maharashtra,"01/2019
(04/2023)","12/2026
(09/2027)","492.76
(1170.83)",415.47,25
591,"Wardha-Nanded Via Yavatmal New BG Line
(Central Railway [CR] - II)
(400271)",Maharashtra,"12/2017
(04/2008)","03/2025
(12/2026)","3445
(3445)",3002.93,50
