Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
794,"Construction of 2-lane road of Potin to Pangin section of NH-13 from Km 163.59 to Km
206.66 Package-5 on EPC Mode in the State of Arunachal Pradesh under Arunachal
Pradesh Package of Roads and Highways of SARDP-NE [Job No SARDP-NE/P-
P/Pkg-A/NH-13/Ar.Pr./PWD/2018-19/116]
(MoRTH)
(617892)",Arunachal Pradesh,"03/2019
(11/2020)","11/2023
(07/2024)","450.65
(450.65)",303.39,96
795,"4-Laning of Itanagar to Bandardewa section of NH-415from km 40430 to km 51735
Package-Bon EPC Mode in the state of Arunachal Pradesh Job NO. 415/Ar. P/2020-
21/031
(MoRTH)
(618033)",Arunachal Pradesh,"06/2020
(12/2021)","12/2024
(-)","496.47
(496.47)",153.63,48
796,"Construction of 2-Laning with hard shoulders of Hayuliang Hawai bypass Road on
EPC basis from design Km. 51.825 to Km. 63.131 Existing Km 45.050 of
HayuliangHawai road to Hawai Town under SARDP-NE -Balance work Pkg - IV
(NHIDCL)
(618424)",Arunachal Pradesh,"01/2017
(05/2021)","05/2023
(07/2026)","256.66
(216.76)",0,93
797,"Construction of Balance work of 2-Lane with PS of Joram-Koloriang Road NH-713 on
EPC basis from Design Km 44.989 to Km 61.547 Existing Km 50.050 to Km 70.000 in
the state of Arunachal Pradesh under SARDP-NE Pkg-3
(NHIDCL)
(618432)",Arunachal Pradesh,"02/2017
(10/2020)","04/2022
(07/2023)","228.72
(228.72)",0,99
798,"Construction of Balance work of 2-Lane with PS of Joram Koloriang Road from
existing Km122.600 to km138.00 [Design Km108.724 to Km123.714] in Arunachal
Pradesh on EPC Mode under SARDP-NE Pkg-7
(NHIDCL)
(618433)",Arunachal Pradesh,"02/2017
(10/2020)","04/2022
(07/2023)","184.89
(184.89)",0,98
799,"Roing-Hunli Road Greenfield Alignment Project
(NHIDCL)
(618434)",Arunachal Pradesh,"02/2017
(03/2018)","03/2022
(04/2025)","1718.59
(1718.59)",0,77
800,"Construction of Mangaldoi Bypass NH-15 starting at Ch 26400 and terminating at Ch
41505 under Rangia NH Division L 15.105 Km in the State of Assam. Job No.
15/AS/2021-22/234
(MoRTH)
(617895)",Assam,"03/2022
(04/2023)","04/2025
(-)","535.03
(535.03)",104.57,55
801,"4-L Bilasipara-Guwahati Package-10
(NHIDCL)
(618282)",Assam,"03/2023
(12/2023)","06/2026
(-)","1264.9
(1264.9)",0,39
802,"4-L Bilasipara-Guwahati Package-9
(NHIDCL)
(618283)",Assam,"03/2023
(12/2023)","06/2026
(-)","1000.27
(1000.27)",0,40
803,"Widening/Improvement to 4-Lane with paved shoulder from Km 99930 to Km 143680
Design Chainage 96000 to 139750 of Paikan to Dhupdhara Sahar of Bilasipura-
Guwahati Road on NH-17 in the state of Assam on EPC mode under Bharatmala
Pariyojana in Economic Corridors Project Length 43.750km under NHO-NE Package-
8
(NHIDCL)
(618284)",Assam,"03/2023
(12/2023)","12/2026
(-)","1457.59
(1457.59)",0,56
804,"Widening/Improvement to 4 -Lane with Paved Shoulder from Ch. 88.000km to
Ch.99.930 km Design Ch.84.100km to Ch.96.000 km of Sagunbashi forest near
Nichinta to starting of Krishnai Bypass Section of Bilasipura Guwahati road NH 17 on
EPC Package-7
(NHIDCL)
(618285)",Assam,"03/2021
(10/2023)","10/2025
(-)","286.72
(286.72)",0,100
805,"Construction of New 2-Lane Bridge with its approaches from km 0000 to Km 4385
across River Brahmaputra on NH-17 at Jogighopa in Assam on EPC mode
(NHIDCL)
(618286)",Assam,"09/2021
(11/2021)","11/2024
(06/2026)","746.76
(746.76)",0,0
