Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
548,"Development of New Bijwasan Railway Terminal
(Northern Railways)
(617379)",Delhi,"02/2008
(03/2013)","03/2020
(-)","446.21
(446.21)",511.94,80
549,"North Region Video Surveillance Project
(RCIL)
(705298)",Delhi,"06/2020
(04/2023)","03/2024
(-)","274.39
(274.39)",0,0
550,"Anand Vihar-Tilak Bridge 3rd & 4th line
(CAO/C/NR)
(705583)",Delhi,"03/2013
(03/2013)","03/2023
(12/2027)","667
(667)",287.26,62
551,"Provision of Work-site Tampers [WST] Railway Project
(EDTK[MC]/RB)
(705694)",Delhi,"01/2016
(01/2016)","12/2023
(01/2026)","187.72
(187.72)",141.91,100
552,"WST Machine Procurement Project
(EDTK[MC]/RB)
(705708)",Delhi,"06/2018
(06/2018)","03/2024
(12/2027)","176
(176)",0,0
553,"PCT Machine Procurement Project
(EDTK[MC]/RB)
(705710)",Delhi,"04/2019
(04/2019)","04/2024
(06/2027)","336
(336)",74.32,85
554,"RBMV Machine Procurement Project
(EDTK[MC]/RB)
(705712)",Delhi,"10/2019
(10/2019)","06/2024
(12/2027)","480
(480)",0.33,7
555,"SRGM Machine Procurement Project
(EDTK[MC]/RB)
(705717)",Delhi,"10/2019
(10/2019)","12/2023
(03/2026)","440
(440)",390.03,90
556,"WST Machine Procurement Project
(EDTK[MC]/RB)
(705720)",Delhi,"12/2019
(12/2019)","04/2024
(12/2026)","384
(384)",0,0
557,"DTS Machine Procurement Project
(EDTK[MC]/RB)
(705721)",Delhi,"12/2019
(12/2019)","12/2024
(12/2026)","447.6
(447.6)",0,0
558,"BRM Machine Procurement Project
(EDTK[MC]/RB)
(705722)",Delhi,"09/2019
(09/2019)","06/2024
(12/2027)","210
(210)",0.02,0
559,"Track Machine Procurement Project
(EDTK[MC]/RB)
(705726)",Delhi,"04/2020
(04/2020)","03/2025
(01/2028)","6339
(6339)",4166.47,41
560,"Kosamba Umarpada 70 Km
(PCE/WR)
(611918)",Gujarat,"07/2023
(07/2022)","03/2027
(-)","468
(468)",20.28,8
