Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
134,"NAKRAKONDA KUMARDIH- B OCP
(Eastern Coal Fields Limited [ECL])
(400181)",West Bengal,"08/2018
(08/2018)","03/2029
(-)","502.68
(502.67)",67.61,26
135,"SIDULI [OC & UG]
(ECL - CIL)
(400182)",West Bengal,"05/2018
(05/2018)","03/2027
(-)","535.18
(535.17)",5.05,14
136,"TILABONI UG
(Eastern Coal Fields Limited [ECL])
(400186)",West Bengal,"01/2023
(03/2023)","03/2029
(03/2029)","749.08
(749.08)",52.18,10
137,"JHANJRA EXPANSION UG
(Eastern Coal Fields Limited [ECL])
(400312)",West Bengal,"04/2020
(04/2020)","03/2029
(-)","1210.12
(1210.12)",527.67,41
138,"SONEPUR BAZARI EXPANSION OCP [12 MTY]
(Eastern Coal Fields Limited [ECL])
(400315)",West Bengal,"07/2021
(07/2021)","03/2029
(-)","5365.88
(5365.88)",565.26,17
139,"2.0 MTPA BHOJUDIH NLW WASHERY
(Ministry of Coal)
(611016)",West Bengal,"12/2015
(03/2019)","09/2020
(10/2025)","384.57
(384.57)",353.21,97
140,"ITAPARA OCP
(Eastern Coal Fields Limited [ECL])
(612816)",West Bengal,"12/2023
(12/2023)","03/2030
(-)","929.1
(929.1)",67.6,7
141,"SHYAMSUNDARPUR UG INCLUDING SA
(Eastern Coal Fields Limited [ECL])
(613793)",West Bengal,"04/2020
(04/2020)","03/2026
(-)","483.65
(483.65)",59.04,12
142,"PARASEA-BELBAID UG PROJECT
(Eastern Coal Fields Limited [ECL])
(613794)",West Bengal,"01/2023
(01/2023)","03/2028
(-)","389.1
(389.1)",131.42,17
143,"PARASCOLE JAMBAD OCP
(Eastern Coal Fields Limited [ECL])
(616230)",West Bengal,"11/2024
(11/2024)","03/2037
(-)","1193.55
(1193.55)",9.46,0
,Total (117),,,,166806.82,53439.3,
,Electricity Generation,,,,,,
144,"50 MW Wind Power Project
(NLC India Limited [NLCIL])
(617299)",Gujarat,"07/2022
(02/2024)","06/2025
(01/2026)","383.84
(383.84)",303.5,41
145,"NLC Talabira Thermal Power Project
(NLC India Limited [NLCIL])
(400231)",Odisha,"NA
(01/2024)","03/2030
(-)","27212.96
(27213)",1953.52,1
146,"300 MW SPP part of 510 MW CPSU scheme
(NLC India Limited [NLCIL])
(612819)",Rajasthan,"NA
(03/2023)","09/2024
(09/2025)","1813
(1813)",874.14,70
