Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
720,"POKHRAN - RAMDEVRA New Line
(North Western Railway [NWR])
(617404)",Rajasthan,"04/2025
(04/2025)","03/2028
(-)","189.21
(189.21)",0,0
721,"NATHDWARA- NATHDWARA TOWN NL
(North Western Railway [NWR])
(617408)",Rajasthan,"03/2019
(04/2024)","03/2027
(-)","166.33
(166.33)",83.34,2
722,"Dholpur - Sirmuttra Gauge Conversion
(North Central Railway)
(705482)",Rajasthan,"03/2022
(04/2020)","02/2019
(02/2027)","747
(747)",431.82,44
723,"Gudha-Thatha Mithri Construction of Railway Track Project
(North Western Railway [NWR])
(705752)",Rajasthan,"04/2019
(04/2019)","11/2026
(11/2026)","819.48
(967.06)",393.06,99
724,"Sawai Madhopur-Jaipur Railway Line Project
(North Western Railway [NWR])
(705912)",Rajasthan,"02/2024
(04/2023)","03/2027
(-)","1203.89
(1203.89)",109.85,13
725,"Agra Fort-Bandikui Doubling Line Project
(CAO/C/NCR)
(705919)",Rajasthan,"06/2022
(02/2021)","06/2027
(06/2027)","1390
(1390)",123,25
726,"Sawaimadhopur Bye Pass Line Project
(North Western Railway [NWR])
(706866)",Rajasthan,"12/2022
(01/2023)","03/2026
(05/2027)","304
(304)",53,46
727,"Ph II extension of MRTS from Velachery to St Thomas Mount
(Ministry of Railways)
(400280)",Tamil Nadu,"11/2007
(11/2008)","07/2025
(09/2025)","734
(734.01)",475.73,99
728,"Redevelopment of Chennai Egmore Station
(Ministry of Railways)
(613002)",Tamil Nadu,"05/2022
(10/2022)","03/2026
(-)","842
(842)",340,0
729,"Coach Production Factory Upgradation Project
(CPM/ICF)
(705244)",Tamil Nadu,"12/2017
(07/2018)","12/2021
(-)","520
(520)",192.25,0
730,"Doubling between Bhadrachalam Road and Dornakal
(South Central Railway [SCR] - II)
(616856)",Telangana,"08/2023
(04/2025)","04/2029
(-)","770.12
(770.12)",16.34,0
731,"Railway Manufacturing Unit
(South Central Railway [SCR] - II)
(617409)",Telangana,"07/2016
(02/2023)","12/2026
(-)","521.36
(521.36)",420,58
732,"Kazipet Wagon Overhauling Project
(RVNL)
(705252)",Telangana,"09/2017
(07/2017)","12/2023
(-)","385
(385)",0,0
733,"Manoharabad-Kothapalli New Rail Line [151 km]
(South Central Railway [SCR] - II)
(705437)",Telangana,"07/2016
(01/2017)","03/2027
(12/2027)","1160
(2781)",2116.77,71
734,"Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar
(North Eastern Railway [NER])
(400204)",Uttar Pradesh,"10/2018
(03/2017)","10/2030
(10/2030)","4939.78
(4939.78)",1253.71,8
735,"Sahjanwa-Dohrighat
(North Eastern Railway [NER])
(400205)",Uttar Pradesh,"08/2019
(03/2017)","03/2029
(03/2029)","1319.75
(1319.75)",485.96,3
736,"Anandnagar - Ghugli via Maharajganj New line 52.7 km
(Construction NER)
(617252)",Uttar Pradesh,"10/2023
(11/2023)","03/2028
(-)","958.27
(958.27)",454.36,23
