Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
854,"6L Bridge and its approaches across River Ganga as Part of Patna Ring Road NH-
131G starting from Km 8.480 near Sherpur to Km 23.000 near Dighwara
(National Highways Authority of India [NHAI])
(618738)",Bihar,"09/2022
(09/2023)","09/2027
(-)","6291.69
(3351.62)",421.4,13
855,"4L Greenfield Alignment of Amas to Shivrampur from 0.000 Km. to 55.002 Km. of NH
119 D Pkg-I
(National Highways Authority of India [NHAI])
(618739)",Bihar,"02/2022
(03/2023)","11/2024
(12/2025)","1390.92
(1427.43)",282.35,33
856,"4L Greenfield Alignment of Shivrampur to Ramnagar from Km. 55.002 to Km.
109.300 of NH 119 D Pkg-II
(National Highways Authority of India [NHAI])
(618740)",Bihar,"02/2022
(07/2023)","07/2025
(12/2025)","1494.31
(1546.07)",243.51,34
857,"4L Greenfield Alignment from Kalyanapur to Tal Dashraha of NH-119D Pkg-III
(NHAI)
(618741)",Bihar,"03/2022
(02/2023)","02/2025
(-)","1857.58
(1969.3)",345.49,23
858,"Ara - Mohania Pkg-II
(National Highways Authority of India [NHAI])
(618774)",Bihar,"08/2020
(01/2021)","07/2023
(11/2025)","984.63
(827.51)",798.12,100
859,"4L of Aurangabad-Paithan
(NHAI)
(618779)",Bihar,"09/2022
(01/2023)","07/2024
(-)","1505
(349.96)",304.99,78
860,"Aunta - Simaria including Ganga Bridge
(National Highways Authority of India [NHAI])
(618839)",Bihar,"NA
(08/2018)","02/2022
(05/2025)","1309.47
(2107.68)",796.99,100
861,"Simaria Km. 206.050 to Khagaria Km. 266.282
(National Highways Authority of India [NHAI])
(618840)",Bihar,"NA
(10/2016)","04/2019
(03/2025)","664.02
(891.64)",337.23,97
862,"4L Elevated Section and at-grade improvements at Begusarai town Simaria - Khagaria
section from Km. 221.047 to Km. 225.302 of NH-31
(National Highways Authority of India [NHAI])
(618841)",Bihar,"10/2021
(06/2022)","12/2024
(12/2025)","491.04
(348.38)",316.67,92
863,"Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630
(National Highways Authority of India [NHAI])
(618861)",Bihar,"09/2020
(04/2021)","07/2023
(-)","897.45
(1397.47)",697.4,91
864,"Maheshkunt-Saharsa-Purnea Pkg I km 0.00 to km. 90.00 of NH-107
(National Highways Authority of India [NHAI])
(618902)",Bihar,"02/2017
(12/2019)","12/2021
(08/2025)","662.44
(1311.22)",867.61,85
865,"Maheshkunt -Saharsa-Purnea Pkg II
(National Highways Authority of India [NHAI])
(618903)",Bihar,"NA
(12/2018)","12/2020
(11/2025)","1028.28
(1244.09)",805.43,89
866,"Chhapra - Hajipur from km. 143.200 to km. 209.200
(National Highways Authority of India [NHAI])
(618904)",Bihar,"NA
(01/2011)","07/2013
(-)","2127.86
(2171.6)",3.78,57
867,"4L of Bal. works of Patna - Gaya -Dobhi Pkg-II from km. 39.00 to km. 83.00 of Old NH-
83
(National Highways Authority of India [NHAI])
(618915)",Bihar,"09/2019
(11/2020)","11/2022
(05/2025)","1637.29
(777.2)",728.91,89
