Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1353,"4L of Chowka to Kaimaha near MP/UP Border section NH-34 from D. Ch. 145.000 to
D. Ch. 197.266 excluding existing Chhatarpur bypass from D. Ch. 160.307 to D. Ch.
168.630 Package-4
(National Highways Authority of India [NHAI])
(618668)","Multi-States
(Madhya Pradesh,
Uttar Pradesh)","10/2024
(09/2025)","09/2027
(-)","996.5
(846.68)",100.9,17
1354,"4L of Rajura-Korpana-Adilabad Road upto M.S. Border from km 32.910 to km 89.090
of NH-353B
(National Highways Authority of India [NHAI])
(618938)","Multi-States
(Maharashtra,
Telangana)","03/2022
(10/2022)","10/2024
(04/2025)","1013.33
(1274.63)",546.55,100
1355,"Puducherry Km.29.000 to Poondiyankuppam Km.67.000
(National Highways Authority of India [NHAI])
(618845)","Multi-States
(Puducherry, Tamil
Nadu)","03/2018
(11/2021)","11/2023
(03/2024)","1588.4
(1415.9)",283.48,98
1356,"Sattanathapuram to Nagapattinam from Km 123.800 to Km 179.555
(National Highways Authority of India [NHAI])
(618847)","Multi-States
(Puducherry, Tamil
Nadu)","03/2018
(10/2020)","10/2022
(05/2026)","2899.77
(2899.77)",1201.2,77
1357,"6L with access control provision Saharanpur bypass to Ganeshpur section from 13.89
Km to 41.820 Km of Delhi- Dehradun Economic Corridor package-2
(National Highways Authority of India [NHAI])
(618711)","Multi-States (Uttar
Pradesh,
Uttarakhand)","04/2022
(11/2022)","11/2024
(12/2024)","796.65
(560.03)",494.54,99
1358,"Road Safety Improvement of Critical Junctions on MuzaffarnagarHaridwar Section of
NH-334 from Km 143000 to Km 196000
(National Highways Authority of India [NHAI])
(618886)","Multi-States (Uttar
Pradesh,
Uttarakhand)","04/2025
(10/2025)","10/2027
(-)","238.66
(0.1)",2.58,3
1359,"Improvement & Up-gradation of NH-734 Section of Moradabad-Thakurdwara Kashipur
including Moradabad & Kashipur Bypasse Package-III Kashipur Bypass Length
14.490 Km., Starts from Ch. 38770 and ends at Ch. 53260 existing Ch. 05560
(National Highways Authority of India [NHAI])
(618928)","Multi-States (Uttar
Pradesh,
Uttarakhand)","02/2023
(03/2024)","09/2025
(06/2026)","936.12
(717.5)",282.84,35
1360,"4/6L of Spur to Haridwar Greenfield from Km. 0.000 to Km. 50.70
(National Highways Authority of India [NHAI])
(618969)","Multi-States (Uttar
Pradesh,
Uttarakhand)","11/2021
(02/2023)","02/2025
(03/2026)","2155.95
(2612.3)",1418.57,90
1361,"Widening of existing Single lane / Intermediate lane road to 2 lane from Km 101 to Km
125 of NH 61
(MoRTH)
(617886)",Nagaland,"06/2020
(06/2024)","06/2026
(-)","252.2
(252.2)",0,41
1362,"Widening of existing single lane to intermediate lane road from Mokokchung to Chare
via Dikhu in the state of Nagaland on EPC mode
(MoRTH)
(618002)",Nagaland,"02/2021
(06/2023)","06/2025
(-)","192.93
(192.93)",99.65,0
1363,"Widening to Existing single lane /intermediate lane to 2 lane from Km185.00 to Km
220.00 of NH-61 New NH-02 in the state of Nagaland.
(MoRTH)
(618072)",Nagaland,"03/2021
(07/2022)","07/2024
(03/2025)","297.25
(297.25)",128.97,85
1364,"Construction of 2-lane with Paved shoulder of Kohima- Bypass Road Connecting NH-
39New NH-02, NH-150New NH-02, NH-61New NH-29, NH-39New NH-02 from Design
Km 32.00 to Design Km 43.454Design Length-11.454 Km in the State of Nagaland
under SARDP-NE on EPC Mode Package-IV
(NHIDCL)
(618290)",Nagaland,"07/2020
(10/2020)","04/2022
(05/2025)","202.36
(202.36)",89.76,34
1365,"Construction of 2-lane with Paved shoulder of Kohima-Bypass Road connecting NH-
39 New NH-02, NH150New NH-02, NH7-61 New NH-29 and NH-39 New NH-02 from
Design km 21.000 to km 32.268 [Design length11.268 km] in the state of Nagaland
Under SARDP-NE on EPC Mode Package- 3
(NHIDCL)
(618291)",Nagaland,"07/2020
(06/2023)","06/2025
(03/2025)","159.85
(342.29)",74.36,35
