Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1208,"Mhaswad to Tembhurni section of NH-548C - 2L PS
(MoRTH)
(618152)",Maharashtra,"01/2017
(08/2017)","07/2019
(07/2019)","488.6
(488.6)",0,96
1209,"Satara to Mhaswad
(MoRTH)
(618153)",Maharashtra,"01/2017
(08/2017)","08/2019
(-)","653.46
(653.46)",0,98
1210,"Rehabilitation & upgradation of Jamkhed to Sautada Section of NH548 D from km
195.375 to km 208.774, Length 13.399 Km to 2L PS /4L configuration with rigid
pavement in the state of Maharashtra on EPC mode.
(MoRTH)
(618154)",Maharashtra,"03/2022
(01/2023)","07/2024
(-)","157.62
(157.62)",0,62
1211,"Paithan - Shirur section 2LPS Km 0.0 to 55.00
(MoRTH)
(618172)",Maharashtra,"03/2017
(06/2017)","06/2019
(03/2022)","341.8
(341.8)",0,80
1212,"Shirur-Kharda section from 55937 km to 114486 km to 2LPS/4L
(MoRTH)
(618173)",Maharashtra,"02/2017
(06/2017)","06/2019
(03/2022)","381.77
(381.77)",0,83
1213,"Rehabilitation and Upgradation of Satana to Mangrul Chandwad Section of NH752 G
Design Ch Km 64.000 to Ch Km 101.140 two lane with paved shoulder/four lane
configuration in the state of Maharashtra on EPC mode.
(MoRTH)
(618175)",Maharashtra,"03/2022
(05/2023)","05/2025
(-)","428.8
(428.8)",0,62
1214,"Rehabilitation and upgradation from ch km 50/200 to 56/800 and km 62/600 to
100/403 of Kolde to Visarwadi Near Junction with NH-6 section of NH 752G total
length 44.40 to two-lane with paved shoulder / four lanes in the State of Maharashtra
on EPC mode.
(MoRTH)
(618176)",Maharashtra,"03/2025
(01/2026)","01/2028
(01/2026)","349.08
(349.08)",0,0
1215,"Pal Phata Phulambri - Khultabad 2LPS
(MoRTH)
(618177)",Maharashtra,"03/2018
(06/2018)","12/2019
(06/2021)","227.19
(227.19)",0,99
1216,"Pune raigarh District Border To Mangaon Ch 69000 to 103775 NH-753F
(MoRTH)
(618180)",Maharashtra,"03/2018
(06/2018)","12/2019
(-)","223.46
(223.46)",0,89
1217,"Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in
Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH
753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra
(MoRTH)
(618181)",Maharashtra,"03/2023
(01/2024)","07/2025
(-)","153.79
(153.79)",0,93
