Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1505,"Widening to two lane with paved shoulders of 'Bodhan Basar Bhainsa ' section from
Km 38/900 to 95/300 of NH-161BB in the state of Telangana under Annual Plan 2021-
22 on EPC Mode under NH O.
(MoRTH)
(618190)",Telangana,"03/2022
(03/2023)","03/2025
(-)","644.45
(644.45)",348.93,98
1506,"Widening to 2 lane with Paved Shoulders of Siddipet-Elkathurthy section from Km
69/978 to km 133/619 of NH-765DG in the State of Telangana under Annual plan
2021-22 on EPC mode
(MoRTH)
(618196)",Telangana,"01/2022
(12/2022)","12/2024
(01/2025)","578.85
(578.85)",0,85
1507,"Widening to 2 lane with Paved Shoulders of Medak - Siddipet section from Km 0/0 to
km 69/978 of NH-765DG in the State of Telangana under Annual plan 2021-22 on
EPC mode
(MoRTH)
(618197)",Telangana,"01/2022
(01/2023)","01/2025
(07/2025)","882.18
(882.18)",347.42,73
1508,"Improvement of Geometrics of Kalkallu to Gundla Pochanpalli from Km 454.00 to Km
471.00 of NH-44
(National Highways Authority of India [NHAI])
(618558)",Telangana,"03/2022
(01/2023)","01/2025
(07/2026)","955.49
(903.17)",427.03,35
1509,"6L of existing 4L from Gundlapochampally to Bowenpally from km 471.300 to km
481.331 of NH-44
(National Highways Authority of India [NHAI])
(618559)",Telangana,"12/2021
(08/2022)","07/2024
(04/2026)","521.53
(528.21)",256.27,50
1510,"Improvement of Geometrics of Thondupally to Kothur from Km 22.300 to Km 34.14 of
NH-44
(National Highways Authority of India [NHAI])
(618560)",Telangana,"03/2022
(03/2023)","09/2024
(-)","541.58
(527.43)",45.13,10
1511,"Khammam-Devarapalle Pkg I [4L Access Controlled Greenfield from Thallampadu
village to Somavaram village Design Chainage 0000 to 33604]
(National Highways Authority of India [NHAI])
(618746)",Telangana,"01/2021
(10/2022)","10/2024
(01/2026)","797.36
(1337.18)",570.64,92
1512,"4L of Karimnagar-Warangal section from km 49.500 to km 117.820 of NH-563
(National Highways Authority of India [NHAI])
(618765)",Telangana,"03/2022
(07/2023)","07/2025
(12/2025)","2146.86
(2486.51)",846.49,86
1513,"4L Access Controlled Greenfield Highway Section Mancherial Warangal from
Pangidipalle village at Design Ch. 72.350 Km to Oorugonda village at Design Ch.
112.240 KmPackage-III
(National Highways Authority of India [NHAI])
(618811)",Telangana,"03/2023
(06/2025)","06/2027
(-)","1183.71
(1170.64)",83.29,0
1514,"4L Access Controlled Greenfield Highway section on NH163G Warangal-Khammam
from Oorugonda village in Hanamkonda District at Design Ch. 112.240 Km to
Venkatpur village in Warangal District at Design Ch. 150.240 KmPackage-I
(National Highways Authority of India [NHAI])
(618814)",Telangana,"03/2023
(06/2025)","06/2027
(-)","1142.6
(1140.82)",50.62,0
