Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1223,"6-laning of km 9.900 to km 19/948 Aramgarh to Shamshabad Section of Hyderabad-
Bangalore section of NH-44 Under NHO EPC basis in the state of Telangana
(MoRTH)
(617913)",Telangana,"01/2018
(05/2018)","05/2020
(07/2021)","283.15
(300.7)",252.28,88
1224,"Widening to two/four lane with paved shoulder from Km.180.600 to Km.223.000 of
NH-63 on Nizamabad-Jagadalpur road on EPC mode under NHO in the state of
Telangana.
(MoRTH)
(617936)",Telangana,"10/2016
(03/2017)","03/2019
(-)","253.99
(183.26)",0,0
1225,"Rehabilitation and Upgradation of LB-Nagar to Malkapur section to 6-Lane main
carriageway with service roads, drains cum footpath, including VUPs and widening of
Minor bridge & road safety provisions from Km. 15/00 to Km 40/00 of NH-65 Old NH-9
under NH O for the year 2020-21 in the state of Telangana on EPC Mode.
(MoRTH)
(617940)",Telangana,"03/2021
(07/2022)","07/2024
(09/2025)","545.11
(545.11)",258.75,60
1226,"Construction of six lane elevated corridor from km 7.950 Uppal to km 14.200 of NH-
163 to De-Congest the urban limits of Hyderabad-Bhoopalapatnam section on EPC
mode in the state of Telangana
(MoRTH)
(617980)",Telangana,"03/2018
(07/2018)","07/2020
(04/2026)","626.76
(626.76)",13.91,49
1227,"Widening and strengthening of existing 2-lane to 2- lane with paved shoulders from km
159/0 to 165/4 and 186/0 to 215/0 of NH-163 on EPC mode int the state of Telangana
(MoRTH)
(617982)",Telangana,"01/2018
(06/2018)","11/2019
(12/2020)","230.03
(230.03)",0,0
1228,"Widening & Strengthening of Existing 2LPS to 4 lane PS from Km 150000 to Km
159000 and Km 165400 to Km 186000 of NH-163 old NH-202 under NH O for the year
2020-21 on EPC Mode in the state of Telangana.
(MoRTH)
(617983)",Telangana,"03/2021
(07/2022)","07/2024
(04/2025)","317.19
(300.56)",168.8,82
1229,"Rehabilitation & upgradation of NH - 167 from design km 187.723 to 234.434
Miryalaguda to Kodad section to two lane with paved shoulder on EPC mode in the
state of Telangana
(MoRTH)
(617992)",Telangana,"03/2018
(09/2018)","09/2020
(-)","322.81
(322.81)",43.78,0
1230,"Rehabilitation and upgradation of NH-167 from design km 113.900 to 154.479
Mallepally Haliya section to two lane with paved shoulders on EPC mode in the stte of
Telangana
(MoRTH)
(617994)",Telangana,"02/2018
(06/2018)","11/2019
(-)","294.13
(257.61)",3.16,88
1231,"Widening to Two Lane with Paved Shoulders from Km 67.000 to Km 114.425 of
Kalwakurthy- Mallapally Section of NH 167 Erstwhile section of SH 18 in the State of
Telangana on EPC mode under NH O Annual Plan 2016-17
(MoRTH)
(617995)",Telangana,"01/2017
(05/2017)","05/2019
(07/2021)","300
(300)",2.08,99
1232,"Widening to 2/4 Lane with paved shoulders from Km 182.120 to Km 227.600 of NH
167 on Haggari-Jadcherla Road on EPC mode under NHO in the state of Telangana
(MoRTH)
(617996)",Telangana,"10/2016
(02/2017)","02/2019
(07/2023)","298
(298)",228.09,95
1233,"Construction of 4-lane flyover at Amberpet-X road, Hyderabad on NH-202 in the State
of Telangana
(MoRTH)
(618001)",Telangana,"05/2018
(06/2021)","06/2023
(04/2024)","216.53
(265.88)",154.05,36
1234,"Rehabiitation and upgradation from km 121/000 to 154/000 Nakrekal to Mallampally
section of NH-365 to 2 lane with paved shoulders in the state of Telangana in the EPC
mode
(MoRTH)
(618025)",Telangana,"03/2018
(06/2018)","12/2019
(-)","192.67
(192.67)",0,96
