Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
508,"3rd & 4th line between Vadlapudi -Gate Jn. cabin and Tie line between Gate Junction
to Gangavaram port
(East Coast Railway [ECoR] - II)
(616697)",Andhra Pradesh,"04/2023
(03/2024)","06/2026
(-)","154.28
(154.28)",20.58,32
509,"Tiupati Katpadi 104.39 kms
(South Central Railway [SCR] - II)
(617210)",Andhra Pradesh,"04/2025
(04/2025)","03/2029
(-)","1215.56
(1215.56)",0.1,0
510,"3rd Line between Gudur Renigunta 83.17 Km
(South Central Railway [SCR] - II)
(617216)",Andhra Pradesh,"10/2024
(10/2024)","03/2027
(-)","877.34
(877.34)",29.04,0
511,"Kurnool Coach Midlife Rehabilitation Project
(WPO/Patna)
(705253)",Andhra Pradesh,"05/2016
(07/2014)","12/2020
(-)","563
(563)",120,0
512,"Kotapalli - Narasapur New Line
(South Central Railway [SCR] - II)
(705436)",Andhra Pradesh,"03/2009
(09/2013)","03/2028
(03/2028)","2501
(2501)",1320.81,29
513,"Guntur-Guntakal Doubling Project
(South Central Railway [SCR] - II)
(705633)",Andhra Pradesh,"03/2017
(11/2017)","12/2025
(12/2026)","3733
(4295)",4475.93,93
514,"Vijaywada-Gudur 3rd Line
(RVNL - II)
(705648)",Andhra Pradesh,"08/2016
(04/2018)","11/2024
(12/2025)","6654
(6654)",5922,90
515,"Penukonda - Dharmavaram Doubling Project [41.5 Km]
(South Western Railway [SWR] - II)
(705789)",Andhra Pradesh,"06/2018
(12/2018)","03/2026
(03/2026)","307.66
(307.66)",276.34,85
516,"Doubling of New Bonggigaon to Kamakhya via Goalpara - 176 km
(Northeast Frontier Railway [NFR])
(705572)",Assam,"09/2016
(09/2016)","03/2026
(03/2026)","4060
(4961)",3729.89,93
517,"Guwahati-Dibrugarh via Tinsukia & Simaluguri-Dibrugarh
(Central Organisation for Railway Electrification [CORE])
(706922)",Assam,"09/2020
(09/2018)","09/2020
(06/2024)","890.36
(889.36)",391.73,89
518,"Mariani-Jorhat, Tinsukia-Dangri and Makum -TirapTrack Electrification Project
(GM/C/ NFR)
(706940)",Assam,"09/2018
(01/2022)","05/2024
(-)","183.99
(183.99)",0,0
519,"Harmuty-Murkongselek Branch Line Electrification Project
(GM/C/ NFR)
(706942)",Assam,"09/2018
(01/2022)","05/2024
(-)","237.52
(237.52)",0,0
520,"Sakri -Hasanpur [via Harnagar - Kusheshwar Asthan] New Railway line
(East Central Railway [ECR] - I)
(400254)",Bihar,"12/2023
(08/1997)","12/2024
(03/2027)","735.2
(735.2)",588.66,84
521,"Construction of Bulb line at Nabinagar Ankorah of East Central Railway
(East Central Railway [ECR] - I)
(617231)",Bihar,"06/2024
(06/2024)","06/2028
(-)","611.74
(611.74)",0,0
522,"Jhajha-Batai New Line Project
(East Central Railway [ECR] - I)
(617373)",Bihar,"03/2023
(03/2023)","03/2027
(-)","588.18
(588.18)",3.05,0
523,"Bakhtiyarpur-Rajgir-Tilaiya [Single line section]104km
(East Central Railway (ECR) - II)
(617824)",Bihar,"10/2025
(10/2025)","10/2029
(-)","2017.38
(2017.38)",0,0
524,"Khagaria-Kusheshwar Asthan [42Km] new line project
(East Central Railway [ECR] - I)
(705364)",Bihar,"04/2019
(12/1998)","12/2024
(03/2027)","614
(1384.16)",487.99,55
525,"Hajipur-Sagauli New line
(East Central Railway [ECR] - I)
(705366)",Bihar,"10/2007
(10/2004)","03/2020
(12/2026)","2067
(2087)",2015.02,74
526,"Araria Supaul New BG Line
(East Central Railway [ECR] - I)
(705368)",Bihar,"06/2018
(03/2009)","03/2024
(01/2027)","1605
(2514)",1604.02,40
527,"Fatuha-Islampur incl. MM for extn.of NL from Neora to Daniawan , Daniawan to
Biharsharif, Biharsharif to Barbigha , Barbigha to Shekhpura
(East Central Railway [ECR] - I)
(705373)",Bihar,"08/2002
(03/2002)","03/2023
(08/2025)","1473
(2882)",2538.21,95
528,"Jogbani-Biratnagar New Rail Line project
(Indian Railway Construction International Limited [IRCON])
(705450)",Bihar,"06/2010
(01/2011)","03/2022
(12/2026)","402
(486)",367.54,86
