Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
274,"Muzaffarpur Storm Water Drainage Phase-I Project
(Ministry of Housing & Urban Affairs)
(702699)",Bihar,"11/2016
(02/2019)","10/2023
(03/2026)","158.78
(158.78)",69.52,83
275,"Storm water drainag Development Project
(ministry of housing and urban affairs)
(702355)","Dadra & Nagar
Haveli and Daman
& Diu","08/2020
(12/2021)","03/2024
(-)","210
(210)",0,20
276,"Upgradation of Sewerage system in Gandhinagar City
(ministry of housing and urban affairs)
(707267)",Gujarat,"07/2020
(03/2021)","06/2023
(-)","200
(200)",100,10
277,"Sewerage Management Scheme Part-3 Implementation
(Ministry of Housing & Urban Affairs)
(702734)",Haryana,"03/2017
(11/2017)","09/2023
(03/2026)","278.01
(278.01)",218.89,88
278,"Sewerage Management Scheme Part-3 Implementation
(Ministry of Housing & Urban Affairs)
(702735)",Haryana,"03/2017
(10/2018)","03/2023
(01/2026)","213.19
(213.19)",168.14,91
279,"Dhanbad Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702741)",Jharkhand,"02/2017
(12/2018)","03/2023
(03/2026)","216.55
(216.55)",129.16,74
280,"SAAP-3 Water Supply Infrastructure SAAP-3 Project
(Ministry of Housing & Urban Affairs)
(702742)",Jharkhand,"02/2017
(12/2018)","10/2023
(03/2026)","159.31
(159.31)",87.5,66
281,"Augmentation and Strenghthning of Urban Water Supply Phase 1 - SAAP 3
(Ministry of Housing & Urban Affairs)
(702746)",Jharkhand,"02/2017
(12/2018)","03/2023
(03/2026)","278.28
(278.28)",186.5,79
282,"Belgavi Improvement in Sewerage System Project
(Ministry of Housing & Urban Affairs)
(702760)",Karnataka,"12/2015
(10/2016)","07/2023
(03/2026)","162.73
(162.73)",85.71,80
283,"24/7 water supply under AMRUT for Davanagere
(Ministry of Housing & Urban Affairs)
(702764)",Karnataka,"11/2016
(01/2018)","03/2023
(03/2026)","174.96
(174.96)",93.18,65
284,"Indore Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702793)",Madhya Pradesh,"12/2016
(11/2017)","03/2023
(01/2026)","287.17
(287.17)",252.5,99
285,"Jabalpur Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702798)",Madhya Pradesh,"10/2018
(12/2017)","03/2023
(01/2026)","362.31
(362.31)",322.31,96
286,"Satna Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702808)",Madhya Pradesh,"11/2015
(12/2016)","03/2024
(03/2026)","191.56
(215.89)",191.79,88
287,"Singrauli Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702810)",Madhya Pradesh,"05/2016
(11/2017)","03/2023
(03/2026)","402.01
(402.01)",357.68,90
288,"Kalyan-Dombivali Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702833)",Maharashtra,"07/2016
(09/2019)","10/2023
(03/2026)","194.2
(194.2)",136.56,75
289,"Mira-Bhayandar Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702840)",Maharashtra,"11/2016
(08/2018)","03/2023
(02/2026)","204.55
(204.55)",186.13,99
290,"Pune Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702851)",Maharashtra,"03/2017
(07/2017)","03/2023
(03/2026)","235.95
(235.95)",184.98,95
291,"Solapur Sewerage Management Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702854)",Maharashtra,"03/2017
(04/2018)","03/2023
(03/2026)","180.24
(180.24)",155.01,91
292,"Jalandhar Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(703021)",Punjab,"11/2016
(08/2020)","08/2023
(03/2026)","258.53
(258.53)",161.02,58
293,"Patiala Water Supply Infrastructure Part-2 Project
(Ministry of Housing & Urban Affairs)
(703057)",Punjab,"11/2016
(08/2020)","10/2023
(02/2026)","287
(287)",213.64,99
294,"Jaunpur Sewerage Management Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702948)",Uttar Pradesh,"03/2017
(08/2019)","06/2023
(02/2026)","235.73
(235.73)",221.27,99
295,"Jhansi Water Supply Infrastructure Phase-II Project
(Ministry of Housing & Urban Affairs)
(702949)",Uttar Pradesh,"03/2017
(06/2019)","07/2023
(02/2026)","561.74
(561.74)",485.91,93
